onset	onsetTR	message	subject	run	block	condition	phase	stimulus	4.500	3.000	stimOnset	005	5	1	continuous	2.094	noise
8.866	5.911	fixCatch	005	5	1	continuous	2.094	noise
12.500	8.333	maskOnset	005	5	1	continuous	2.094	noise
12.516	8.344	breakOnset	005	5	1	continuous	2.094	noise
12.520	8.347	buttonpress	005	5	1	continuous	2.094	noise
25.499	16.999	stimOnset	005	5	2	flashed	2.618	noise
25.533	17.022	maskOnset	005	5	2	flashed	2.618	noise
25.766	17.177	stimOnset	005	5	2	flashed	2.618	noise
25.799	17.199	maskOnset	005	5	2	flashed	2.618	noise
26.033	17.355	stimOnset	005	5	2	flashed	2.618	noise
26.066	17.377	maskOnset	005	5	2	flashed	2.618	noise
26.299	17.533	stimOnset	005	5	2	flashed	2.618	noise
26.333	17.555	maskOnset	005	5	2	flashed	2.618	noise
26.566	17.711	stimOnset	005	5	2	flashed	2.618	noise
26.599	17.733	maskOnset	005	5	2	flashed	2.618	noise
26.833	17.888	stimOnset	005	5	2	flashed	2.618	noise
26.866	17.911	maskOnset	005	5	2	flashed	2.618	noise
27.099	18.066	stimOnset	005	5	2	flashed	2.618	noise
27.133	18.088	maskOnset	005	5	2	flashed	2.618	noise
27.366	18.244	stimOnset	005	5	2	flashed	2.618	noise
27.399	18.266	maskOnset	005	5	2	flashed	2.618	noise
27.633	18.422	stimOnset	005	5	2	flashed	2.618	noise
27.666	18.444	maskOnset	005	5	2	flashed	2.618	noise
27.899	18.599	stimOnset	005	5	2	flashed	2.618	noise
27.933	18.622	maskOnset	005	5	2	flashed	2.618	noise
28.166	18.777	stimOnset	005	5	2	flashed	2.618	noise
28.199	18.799	maskOnset	005	5	2	flashed	2.618	noise
28.432	18.955	stimOnset	005	5	2	flashed	2.618	noise
28.466	18.977	maskOnset	005	5	2	flashed	2.618	noise
28.699	19.133	stimOnset	005	5	2	flashed	2.618	noise
28.732	19.155	maskOnset	005	5	2	flashed	2.618	noise
28.966	19.311	stimOnset	005	5	2	flashed	2.618	noise
28.999	19.333	maskOnset	005	5	2	flashed	2.618	noise
29.232	19.488	stimOnset	005	5	2	flashed	2.618	noise
29.266	19.511	maskOnset	005	5	2	flashed	2.618	noise
29.499	19.666	stimOnset	005	5	2	flashed	2.618	noise
29.532	19.688	maskOnset	005	5	2	flashed	2.618	noise
29.766	19.844	stimOnset	005	5	2	flashed	2.618	noise
29.799	19.866	maskOnset	005	5	2	flashed	2.618	noise
30.016	20.011	fixCatch	005	5	2	flashed	2.618	noise
30.018	20.012	fixCatchNextStimulus	005	5	2	flashed	2.618	noise
30.032	20.022	stimOnset	005	5	2	flashed	2.618	noise
30.049	20.033	fixCatch	005	5	2	flashed	2.618	noise
30.050	20.033	fixCatchNextStimulus	005	5	2	flashed	2.618	noise
30.066	20.044	maskOnset	005	5	2	flashed	2.618	noise
30.082	20.055	fixCatch	005	5	2	flashed	2.618	noise
30.299	20.199	stimOnset	005	5	2	flashed	2.618	noise
30.332	20.222	maskOnset	005	5	2	flashed	2.618	noise
30.566	20.377	stimOnset	005	5	2	flashed	2.618	noise
30.599	20.399	maskOnset	005	5	2	flashed	2.618	noise
30.832	20.555	stimOnset	005	5	2	flashed	2.618	noise
30.866	20.577	maskOnset	005	5	2	flashed	2.618	noise
31.099	20.733	stimOnset	005	5	2	flashed	2.618	noise
31.132	20.755	maskOnset	005	5	2	flashed	2.618	noise
31.366	20.910	stimOnset	005	5	2	flashed	2.618	noise
31.399	20.933	maskOnset	005	5	2	flashed	2.618	noise
31.632	21.088	stimOnset	005	5	2	flashed	2.618	noise
31.666	21.110	maskOnset	005	5	2	flashed	2.618	noise
31.899	21.266	stimOnset	005	5	2	flashed	2.618	noise
31.932	21.288	maskOnset	005	5	2	flashed	2.618	noise
32.166	21.444	stimOnset	005	5	2	flashed	2.618	noise
32.199	21.466	maskOnset	005	5	2	flashed	2.618	noise
32.432	21.622	stimOnset	005	5	2	flashed	2.618	noise
32.466	21.644	maskOnset	005	5	2	flashed	2.618	noise
32.699	21.799	stimOnset	005	5	2	flashed	2.618	noise
32.732	21.822	maskOnset	005	5	2	flashed	2.618	noise
32.966	21.977	stimOnset	005	5	2	flashed	2.618	noise
32.999	21.999	maskOnset	005	5	2	flashed	2.618	noise
33.232	22.155	stimOnset	005	5	2	flashed	2.618	noise
33.266	22.177	maskOnset	005	5	2	flashed	2.618	noise
33.499	22.333	breakOnset	005	5	2	flashed	2.618	noise
33.502	22.335	buttonpress	005	5	2	flashed	2.618	noise
46.499	30.999	stimOnset	005	5	3	continuous	3.142	noise
50.298	33.532	fixCatch	005	5	3	continuous	3.142	noise
54.498	36.332	maskOnset	005	5	3	continuous	3.142	noise
54.515	36.343	breakOnset	005	5	3	continuous	3.142	noise
54.518	36.345	buttonpress	005	5	3	continuous	3.142	noise
67.498	44.999	stimOnset	005	5	4	flashed	3.665	noise
67.531	45.021	maskOnset	005	5	4	flashed	3.665	noise
67.765	45.176	stimOnset	005	5	4	flashed	3.665	noise
67.798	45.199	maskOnset	005	5	4	flashed	3.665	noise
68.031	45.354	stimOnset	005	5	4	flashed	3.665	noise
68.065	45.376	maskOnset	005	5	4	flashed	3.665	noise
68.298	45.532	stimOnset	005	5	4	flashed	3.665	noise
68.331	45.554	maskOnset	005	5	4	flashed	3.665	noise
68.565	45.710	stimOnset	005	5	4	flashed	3.665	noise
68.598	45.732	maskOnset	005	5	4	flashed	3.665	noise
68.831	45.888	stimOnset	005	5	4	flashed	3.665	noise
68.865	45.910	maskOnset	005	5	4	flashed	3.665	noise
68.931	45.954	fixCatch	005	5	4	flashed	3.665	noise
69.098	46.065	stimOnset	005	5	4	flashed	3.665	noise
69.131	46.088	maskOnset	005	5	4	flashed	3.665	noise
69.365	46.243	stimOnset	005	5	4	flashed	3.665	noise
69.398	46.265	maskOnset	005	5	4	flashed	3.665	noise
69.631	46.421	stimOnset	005	5	4	flashed	3.665	noise
69.665	46.443	maskOnset	005	5	4	flashed	3.665	noise
69.898	46.599	stimOnset	005	5	4	flashed	3.665	noise
69.931	46.621	maskOnset	005	5	4	flashed	3.665	noise
70.165	46.776	stimOnset	005	5	4	flashed	3.665	noise
70.198	46.799	maskOnset	005	5	4	flashed	3.665	noise
70.431	46.954	stimOnset	005	5	4	flashed	3.665	noise
70.465	46.976	maskOnset	005	5	4	flashed	3.665	noise
70.698	47.132	stimOnset	005	5	4	flashed	3.665	noise
70.731	47.154	maskOnset	005	5	4	flashed	3.665	noise
70.965	47.310	stimOnset	005	5	4	flashed	3.665	noise
70.998	47.332	maskOnset	005	5	4	flashed	3.665	noise
71.231	47.487	stimOnset	005	5	4	flashed	3.665	noise
71.265	47.510	maskOnset	005	5	4	flashed	3.665	noise
71.298	47.532	fixCatch	005	5	4	flashed	3.665	noise
71.498	47.665	stimOnset	005	5	4	flashed	3.665	noise
71.531	47.687	maskOnset	005	5	4	flashed	3.665	noise
71.765	47.843	stimOnset	005	5	4	flashed	3.665	noise
71.798	47.865	maskOnset	005	5	4	flashed	3.665	noise
72.031	48.021	stimOnset	005	5	4	flashed	3.665	noise
72.065	48.043	maskOnset	005	5	4	flashed	3.665	noise
72.298	48.199	stimOnset	005	5	4	flashed	3.665	noise
72.331	48.221	maskOnset	005	5	4	flashed	3.665	noise
72.564	48.376	stimOnset	005	5	4	flashed	3.665	noise
72.598	48.399	maskOnset	005	5	4	flashed	3.665	noise
72.831	48.554	stimOnset	005	5	4	flashed	3.665	noise
72.864	48.576	maskOnset	005	5	4	flashed	3.665	noise
73.098	48.732	stimOnset	005	5	4	flashed	3.665	noise
73.131	48.754	maskOnset	005	5	4	flashed	3.665	noise
73.364	48.910	stimOnset	005	5	4	flashed	3.665	noise
73.398	48.932	maskOnset	005	5	4	flashed	3.665	noise
73.631	49.087	stimOnset	005	5	4	flashed	3.665	noise
73.664	49.110	maskOnset	005	5	4	flashed	3.665	noise
73.898	49.265	stimOnset	005	5	4	flashed	3.665	noise
73.931	49.287	maskOnset	005	5	4	flashed	3.665	noise
74.164	49.443	stimOnset	005	5	4	flashed	3.665	noise
74.166	49.444	fixCatchNextStimulus	005	5	4	flashed	3.665	noise
74.167	49.444	fixCatchNextStimulus	005	5	4	flashed	3.665	noise
74.198	49.465	maskOnset	005	5	4	flashed	3.665	noise
74.214	49.476	fixCatch	005	5	4	flashed	3.665	noise
74.431	49.621	stimOnset	005	5	4	flashed	3.665	noise
74.464	49.643	maskOnset	005	5	4	flashed	3.665	noise
74.698	49.799	stimOnset	005	5	4	flashed	3.665	noise
74.731	49.821	maskOnset	005	5	4	flashed	3.665	noise
74.964	49.976	stimOnset	005	5	4	flashed	3.665	noise
74.998	49.998	maskOnset	005	5	4	flashed	3.665	noise
75.231	50.154	stimOnset	005	5	4	flashed	3.665	noise
75.264	50.176	maskOnset	005	5	4	flashed	3.665	noise
75.498	50.332	breakOnset	005	5	4	flashed	3.665	noise
75.501	50.334	buttonpress	005	5	4	flashed	3.665	noise
75.509	50.339	buttonpress	005	5	4	flashed	3.665	noise
75.516	50.344	buttonpress	005	5	4	flashed	3.665	noise
88.497	58.998	stimOnset	005	5	5	flashed	1.571	noise
88.531	59.020	maskOnset	005	5	5	flashed	1.571	noise
88.764	59.176	stimOnset	005	5	5	flashed	1.571	noise
88.797	59.198	maskOnset	005	5	5	flashed	1.571	noise
89.031	59.354	stimOnset	005	5	5	flashed	1.571	noise
89.064	59.376	maskOnset	005	5	5	flashed	1.571	noise
89.297	59.532	stimOnset	005	5	5	flashed	1.571	noise
