onset	onsetTR	message	subject	run	block	condition	phase	stimulus	4.500	3.000	stimOnset	005	8	1	flashed	2.618	noise
4.533	3.022	maskOnset	005	8	1	flashed	2.618	noise
4.767	3.178	stimOnset	005	8	1	flashed	2.618	noise
4.800	3.200	maskOnset	005	8	1	flashed	2.618	noise
5.033	3.355	stimOnset	005	8	1	flashed	2.618	noise
5.067	3.378	maskOnset	005	8	1	flashed	2.618	noise
5.300	3.533	stimOnset	005	8	1	flashed	2.618	noise
5.333	3.555	maskOnset	005	8	1	flashed	2.618	noise
5.567	3.711	stimOnset	005	8	1	flashed	2.618	noise
5.600	3.733	maskOnset	005	8	1	flashed	2.618	noise
5.833	3.889	stimOnset	005	8	1	flashed	2.618	noise
5.867	3.911	maskOnset	005	8	1	flashed	2.618	noise
6.100	4.067	stimOnset	005	8	1	flashed	2.618	noise
6.133	4.089	maskOnset	005	8	1	flashed	2.618	noise
6.366	4.244	stimOnset	005	8	1	flashed	2.618	noise
6.400	4.267	maskOnset	005	8	1	flashed	2.618	noise
6.533	4.355	fixCatch	005	8	1	flashed	2.618	noise
6.536	4.357	fixCatchNextStimulus	005	8	1	flashed	2.618	noise
6.633	4.422	stimOnset	005	8	1	flashed	2.618	noise
6.666	4.444	maskOnset	005	8	1	flashed	2.618	noise
6.900	4.600	stimOnset	005	8	1	flashed	2.618	noise
6.933	4.622	maskOnset	005	8	1	flashed	2.618	noise
7.166	4.778	stimOnset	005	8	1	flashed	2.618	noise
7.200	4.800	maskOnset	005	8	1	flashed	2.618	noise
7.433	4.955	stimOnset	005	8	1	flashed	2.618	noise
7.466	4.978	maskOnset	005	8	1	flashed	2.618	noise
7.700	5.133	stimOnset	005	8	1	flashed	2.618	noise
7.733	5.155	maskOnset	005	8	1	flashed	2.618	noise
7.966	5.311	stimOnset	005	8	1	flashed	2.618	noise
8.000	5.333	maskOnset	005	8	1	flashed	2.618	noise
8.233	5.489	stimOnset	005	8	1	flashed	2.618	noise
8.266	5.511	maskOnset	005	8	1	flashed	2.618	noise
8.500	5.667	stimOnset	005	8	1	flashed	2.618	noise
8.533	5.689	maskOnset	005	8	1	flashed	2.618	noise
8.766	5.844	stimOnset	005	8	1	flashed	2.618	noise
8.800	5.866	maskOnset	005	8	1	flashed	2.618	noise
9.033	6.022	stimOnset	005	8	1	flashed	2.618	noise
9.066	6.044	maskOnset	005	8	1	flashed	2.618	noise
9.300	6.200	stimOnset	005	8	1	flashed	2.618	noise
9.333	6.222	maskOnset	005	8	1	flashed	2.618	noise
9.566	6.378	stimOnset	005	8	1	flashed	2.618	noise
9.600	6.400	maskOnset	005	8	1	flashed	2.618	noise
9.833	6.555	stimOnset	005	8	1	flashed	2.618	noise
9.866	6.578	maskOnset	005	8	1	flashed	2.618	noise
10.100	6.733	stimOnset	005	8	1	flashed	2.618	noise
10.133	6.755	maskOnset	005	8	1	flashed	2.618	noise
10.366	6.911	stimOnset	005	8	1	flashed	2.618	noise
10.400	6.933	maskOnset	005	8	1	flashed	2.618	noise
10.633	7.089	stimOnset	005	8	1	flashed	2.618	noise
10.666	7.111	maskOnset	005	8	1	flashed	2.618	noise
10.900	7.266	stimOnset	005	8	1	flashed	2.618	noise
10.933	7.289	maskOnset	005	8	1	flashed	2.618	noise
