onset	onsetTR	message	subject	run	block	condition	phase	stimulus	4.500	3.000	stimOnset	005	7	1	flashed	4.712	noise
4.533	3.022	maskOnset	005	7	1	flashed	4.712	noise
4.767	3.178	stimOnset	005	7	1	flashed	4.712	noise
4.800	3.200	maskOnset	005	7	1	flashed	4.712	noise
5.033	3.355	stimOnset	005	7	1	flashed	4.712	noise
5.067	3.378	maskOnset	005	7	1	flashed	4.712	noise
5.300	3.533	stimOnset	005	7	1	flashed	4.712	noise
5.333	3.555	maskOnset	005	7	1	flashed	4.712	noise
5.417	3.611	fixCatch	005	7	1	flashed	4.712	noise
5.567	3.711	stimOnset	005	7	1	flashed	4.712	noise
5.600	3.733	maskOnset	005	7	1	flashed	4.712	noise
5.833	3.889	stimOnset	005	7	1	flashed	4.712	noise
5.867	3.911	maskOnset	005	7	1	flashed	4.712	noise
6.100	4.067	stimOnset	005	7	1	flashed	4.712	noise
6.133	4.089	maskOnset	005	7	1	flashed	4.712	noise
6.366	4.244	stimOnset	005	7	1	flashed	4.712	noise
6.400	4.267	maskOnset	005	7	1	flashed	4.712	noise
6.633	4.422	stimOnset	005	7	1	flashed	4.712	noise
6.667	4.444	maskOnset	005	7	1	flashed	4.712	noise
6.900	4.600	stimOnset	005	7	1	flashed	4.712	noise
6.933	4.622	maskOnset	005	7	1	flashed	4.712	noise
7.166	4.778	stimOnset	005	7	1	flashed	4.712	noise
7.200	4.800	maskOnset	005	7	1	flashed	4.712	noise
7.433	4.955	stimOnset	005	7	1	flashed	4.712	noise
7.466	4.978	maskOnset	005	7	1	flashed	4.712	noise
7.700	5.133	stimOnset	005	7	1	flashed	4.712	noise
7.733	5.155	maskOnset	005	7	1	flashed	4.712	noise
7.966	5.311	stimOnset	005	7	1	flashed	4.712	noise
8.000	5.333	maskOnset	005	7	1	flashed	4.712	noise
8.233	5.489	stimOnset	005	7	1	flashed	4.712	noise
8.266	5.511	maskOnset	005	7	1	flashed	4.712	noise
8.500	5.667	stimOnset	005	7	1	flashed	4.712	noise
8.533	5.689	maskOnset	005	7	1	flashed	4.712	noise
8.766	5.844	stimOnset	005	7	1	flashed	4.712	noise
8.800	5.867	maskOnset	005	7	1	flashed	4.712	noise
9.033	6.022	stimOnset	005	7	1	flashed	4.712	noise
9.066	6.044	maskOnset	005	7	1	flashed	4.712	noise
9.300	6.200	stimOnset	005	7	1	flashed	4.712	noise
9.333	6.222	maskOnset	005	7	1	flashed	4.712	noise
9.566	6.378	stimOnset	005	7	1	flashed	4.712	noise
9.600	6.400	maskOnset	005	7	1	flashed	4.712	noise
9.833	6.555	stimOnset	005	7	1	flashed	4.712	noise
9.866	6.578	maskOnset	005	7	1	flashed	4.712	noise
10.100	6.733	stimOnset	005	7	1	flashed	4.712	noise
10.133	6.755	maskOnset	005	7	1	flashed	4.712	noise
10.366	6.911	stimOnset	005	7	1	flashed	4.712	noise
10.400	6.933	maskOnset	005	7	1	flashed	4.712	noise
10.633	7.089	stimOnset	005	7	1	flashed	4.712	noise
10.666	7.111	maskOnset	005	7	1	flashed	4.712	noise
10.900	7.266	stimOnset	005	7	1	flashed	4.712	noise
10.933	7.289	maskOnset	005	7	1	flashed	4.712	noise
11.166	7.444	stimOnset	005	7	1	flashed	4.712	noise
11.200	7.466	maskOnset	005	7	1	flashed	4.712	noise
11.433	7.622	stimOnset	005	7	1	flashed	4.712	noise
11.466	7.644	maskOnset	005	7	1	flashed	4.712	noise
11.700	7.800	stimOnset	005	7	1	flashed	4.712	noise
11.733	7.822	maskOnset	005	7	1	flashed	4.712	noise
11.966	7.978	stimOnset	005	7	1	flashed	4.712	noise
12.000	8.000	maskOnset	005	7	1	flashed	4.712	noise
12.233	8.155	stimOnset	005	7	1	flashed	4.712	noise
12.266	8.178	maskOnset	005	7	1	flashed	4.712	noise
12.500	8.333	breakOnset	005	7	1	flashed	4.712	noise
12.506	8.337	buttonpress	005	7	1	flashed	4.712	noise
25.499	17.000	stimOnset	005	7	2	flashed	0.524	noise
25.533	17.022	maskOnset	005	7	2	flashed	0.524	noise
25.766	17.177	stimOnset	005	7	2	flashed	0.524	noise
25.799	17.199	maskOnset	005	7	2	flashed	0.524	noise
26.033	17.355	stimOnset	005	7	2	flashed	0.524	noise
26.066	17.377	maskOnset	005	7	2	flashed	0.524	noise
26.299	17.533	stimOnset	005	7	2	flashed	0.524	noise
26.333	17.555	maskOnset	005	7	2	flashed	0.524	noise
26.566	17.711	stimOnset	005	7	2	flashed	0.524	noise
26.599	17.733	maskOnset	005	7	2	flashed	0.524	noise
26.833	17.888	stimOnset	005	7	2	flashed	0.524	noise
26.866	17.911	maskOnset	005	7	2	flashed	0.524	noise
27.099	18.066	stimOnset	005	7	2	flashed	0.524	noise
27.133	18.088	maskOnset	005	7	2	flashed	0.524	noise
27.366	18.244	stimOnset	005	7	2	flashed	0.524	noise
27.399	18.266	maskOnset	005	7	2	flashed	0.524	noise
27.633	18.422	stimOnset	005	7	2	flashed	0.524	noise
27.666	18.444	maskOnset	005	7	2	flashed	0.524	noise
27.899	18.599	stimOnset	005	7	2	flashed	0.524	noise
27.933	18.622	maskOnset	005	7	2	flashed	0.524	noise
28.166	18.777	stimOnset	005	7	2	flashed	0.524	noise
28.199	18.799	maskOnset	005	7	2	flashed	0.524	noise
28.432	18.955	stimOnset	005	7	2	flashed	0.524	noise
28.466	18.977	maskOnset	005	7	2	flashed	0.524	noise
28.699	19.133	stimOnset	005	7	2	flashed	0.524	noise
28.732	19.155	maskOnset	005	7	2	flashed	0.524	noise
28.966	19.311	stimOnset	005	7	2	flashed	0.524	noise
28.999	19.333	maskOnset	005	7	2	flashed	0.524	noise
29.232	19.488	stimOnset	005	7	2	flashed	0.524	noise
29.266	19.511	maskOnset	005	7	2	flashed	0.524	noise
29.499	19.666	stimOnset	005	7	2	flashed	0.524	noise
29.532	19.688	maskOnset	005	7	2	flashed	0.524	noise
29.682	19.788	fixCatch	005	7	2	flashed	0.524	noise
29.684	19.789	fixCatchNextStimulus	005	7	2	flashed	0.524	noise
29.766	19.844	stimOnset	005	7	2	flashed	0.524	noise
29.782	19.855	fixCatch	005	7	2	flashed	0.524	noise
29.799	19.866	maskOnset	005	7	2	flashed	0.524	noise
30.032	20.022	stimOnset	005	7	2	flashed	0.524	noise
30.066	20.044	maskOnset	005	7	2	flashed	0.524	noise
30.299	20.199	stimOnset	005	7	2	flashed	0.524	noise
30.332	20.222	maskOnset	005	7	2	flashed	0.524	noise
30.566	20.377	stimOnset	005	7	2	flashed	0.524	noise
30.599	20.399	maskOnset	005	7	2	flashed	0.524	noise
30.832	20.555	stimOnset	005	7	2	flashed	0.524	noise
30.866	20.577	maskOnset	005	7	2	flashed	0.524	noise
31.099	20.733	stimOnset	005	7	2	flashed	0.524	noise
31.132	20.755	maskOnset	005	7	2	flashed	0.524	noise
31.366	20.911	stimOnset	005	7	2	flashed	0.524	noise
31.399	20.933	maskOnset	005	7	2	flashed	0.524	noise
31.632	21.088	stimOnset	005	7	2	flashed	0.524	noise
31.666	21.110	maskOnset	005	7	2	flashed	0.524	noise
31.899	21.266	stimOnset	005	7	2	flashed	0.524	noise
31.932	21.288	maskOnset	005	7	2	flashed	0.524	noise
32.166	21.444	stimOnset	005	7	2	flashed	0.524	noise
32.199	21.466	maskOnset	005	7	2	flashed	0.524	noise
32.432	21.622	stimOnset	005	7	2	flashed	0.524	noise
32.466	21.644	maskOnset	005	7	2	flashed	0.524	noise
32.699	21.799	stimOnset	005	7	2	flashed	0.524	noise
32.732	21.822	maskOnset	005	7	2	flashed	0.524	noise
32.966	21.977	stimOnset	005	7	2	flashed	0.524	noise
32.999	21.999	maskOnset	005	7	2	flashed	0.524	noise
33.232	22.155	stimOnset	005	7	2	flashed	0.524	noise
33.266	22.177	maskOnset	005	7	2	flashed	0.524	noise
33.499	22.333	breakOnset	005	7	2	flashed	0.524	noise
33.502	22.335	buttonpress	005	7	2	flashed	0.524	noise
46.499	30.999	stimOnset	005	7	3	flashed	5.760	noise
46.532	31.021	maskOnset	005	7	3	flashed	5.760	noise
46.765	31.177	stimOnset	005	7	3	flashed	5.760	noise
46.799	31.199	maskOnset	005	7	3	flashed	5.760	noise
47.032	31.355	stimOnset	005	7	3	flashed	5.760	noise
47.065	31.377	maskOnset	005	7	3	flashed	5.760	noise
