onset	onsetTR	message	subject	run	block	condition	phase	stimulus	4.500	3.000	stimOnset	005	6	1	flashed	3.665	noise
4.533	3.022	maskOnset	005	6	1	flashed	3.665	noise
4.767	3.178	stimOnset	005	6	1	flashed	3.665	noise
4.800	3.200	maskOnset	005	6	1	flashed	3.665	noise
4.883	3.255	fixCatch	005	6	1	flashed	3.665	noise
5.033	3.355	stimOnset	005	6	1	flashed	3.665	noise
5.067	3.378	maskOnset	005	6	1	flashed	3.665	noise
5.300	3.533	stimOnset	005	6	1	flashed	3.665	noise
5.333	3.555	maskOnset	005	6	1	flashed	3.665	noise
5.567	3.711	stimOnset	005	6	1	flashed	3.665	noise
5.600	3.733	maskOnset	005	6	1	flashed	3.665	noise
5.833	3.889	stimOnset	005	6	1	flashed	3.665	noise
5.867	3.911	maskOnset	005	6	1	flashed	3.665	noise
6.100	4.067	stimOnset	005	6	1	flashed	3.665	noise
6.133	4.089	maskOnset	005	6	1	flashed	3.665	noise
6.367	4.244	stimOnset	005	6	1	flashed	3.665	noise
6.400	4.267	maskOnset	005	6	1	flashed	3.665	noise
6.633	4.422	stimOnset	005	6	1	flashed	3.665	noise
6.666	4.444	maskOnset	005	6	1	flashed	3.665	noise
6.900	4.600	stimOnset	005	6	1	flashed	3.665	noise
6.933	4.622	maskOnset	005	6	1	flashed	3.665	noise
7.166	4.778	stimOnset	005	6	1	flashed	3.665	noise
7.200	4.800	maskOnset	005	6	1	flashed	3.665	noise
7.433	4.955	stimOnset	005	6	1	flashed	3.665	noise
7.466	4.978	maskOnset	005	6	1	flashed	3.665	noise
7.700	5.133	stimOnset	005	6	1	flashed	3.665	noise
7.733	5.155	maskOnset	005	6	1	flashed	3.665	noise
7.966	5.311	stimOnset	005	6	1	flashed	3.665	noise
8.000	5.333	maskOnset	005	6	1	flashed	3.665	noise
8.233	5.489	stimOnset	005	6	1	flashed	3.665	noise
8.266	5.511	maskOnset	005	6	1	flashed	3.665	noise
8.500	5.667	stimOnset	005	6	1	flashed	3.665	noise
8.533	5.689	maskOnset	005	6	1	flashed	3.665	noise
8.766	5.844	stimOnset	005	6	1	flashed	3.665	noise
8.800	5.867	maskOnset	005	6	1	flashed	3.665	noise
9.033	6.022	stimOnset	005	6	1	flashed	3.665	noise
9.066	6.044	maskOnset	005	6	1	flashed	3.665	noise
9.300	6.200	stimOnset	005	6	1	flashed	3.665	noise
9.333	6.222	maskOnset	005	6	1	flashed	3.665	noise
9.566	6.378	stimOnset	005	6	1	flashed	3.665	noise
9.600	6.400	maskOnset	005	6	1	flashed	3.665	noise
9.783	6.522	fixCatch	005	6	1	flashed	3.665	noise
9.785	6.523	fixCatchNextStimulus	005	6	1	flashed	3.665	noise
9.833	6.555	stimOnset	005	6	1	flashed	3.665	noise
9.850	6.566	fixCatch	005	6	1	flashed	3.665	noise
9.851	6.567	fixCatchNextStimulus	005	6	1	flashed	3.665	noise
9.866	6.578	maskOnset	005	6	1	flashed	3.665	noise
9.883	6.589	fixCatch	005	6	1	flashed	3.665	noise
10.100	6.733	stimOnset	005	6	1	flashed	3.665	noise
10.133	6.755	maskOnset	005	6	1	flashed	3.665	noise
10.366	6.911	stimOnset	005	6	1	flashed	3.665	noise
10.400	6.933	maskOnset	005	6	1	flashed	3.665	noise
10.633	7.089	stimOnset	005	6	1	flashed	3.665	noise
10.666	7.111	maskOnset	005	6	1	flashed	3.665	noise
10.900	7.266	stimOnset	005	6	1	flashed	3.665	noise
10.933	7.289	maskOnset	005	6	1	flashed	3.665	noise
11.166	7.444	stimOnset	005	6	1	flashed	3.665	noise
11.200	7.466	maskOnset	005	6	1	flashed	3.665	noise
11.433	7.622	stimOnset	005	6	1	flashed	3.665	noise
11.466	7.644	maskOnset	005	6	1	flashed	3.665	noise
11.700	7.800	stimOnset	005	6	1	flashed	3.665	noise
11.733	7.822	maskOnset	005	6	1	flashed	3.665	noise
11.966	7.978	stimOnset	005	6	1	flashed	3.665	noise
12.000	8.000	maskOnset	005	6	1	flashed	3.665	noise
12.233	8.155	stimOnset	005	6	1	flashed	3.665	noise
12.266	8.178	maskOnset	005	6	1	flashed	3.665	noise
12.500	8.333	breakOnset	005	6	1	flashed	3.665	noise
12.504	8.336	buttonpress	005	6	1	flashed	3.665	noise
12.512	8.342	buttonpress	005	6	1	flashed	3.665	noise
25.499	17.000	stimOnset	005	6	2	continuous	5.236	noise
27.183	18.122	fixCatch	005	6	2	continuous	5.236	noise
33.499	22.333	maskOnset	005	6	2	continuous	5.236	noise
33.516	22.344	breakOnset	005	6	2	continuous	5.236	noise
33.519	22.346	buttonpress	005	6	2	continuous	5.236	noise
46.499	30.999	stimOnset	005	6	3	flashed	2.618	noise
46.532	31.021	maskOnset	005	6	3	flashed	2.618	noise
46.765	31.177	stimOnset	005	6	3	flashed	2.618	noise
46.799	31.199	maskOnset	005	6	3	flashed	2.618	noise
47.032	31.355	stimOnset	005	6	3	flashed	2.618	noise
47.065	31.377	maskOnset	005	6	3	flashed	2.618	noise
47.299	31.532	stimOnset	005	6	3	flashed	2.618	noise
47.332	31.555	maskOnset	005	6	3	flashed	2.618	noise
47.565	31.710	stimOnset	005	6	3	flashed	2.618	noise
47.599	31.732	maskOnset	005	6	3	flashed	2.618	noise
47.832	31.888	stimOnset	005	6	3	flashed	2.618	noise
47.865	31.910	maskOnset	005	6	3	flashed	2.618	noise
47.949	31.966	fixCatch	005	6	3	flashed	2.618	noise
48.099	32.066	stimOnset	005	6	3	flashed	2.618	noise
