onset	onsetTR	message	subject	run	block	condition	phase	stimulus	4.500	3.000	stimOnset	005	1	1	continuous	5.236	gabor135
10.083	6.722	fixCatch	005	1	1	continuous	5.236	gabor135
12.500	8.333	maskOnset	005	1	1	continuous	5.236	gabor135
12.516	8.344	breakOnset	005	1	1	continuous	5.236	gabor135
12.523	8.349	buttonpress	005	1	1	continuous	5.236	gabor135
12.538	8.359	buttonpress	005	1	1	continuous	5.236	gabor135
12.548	8.365	buttonpress	005	1	1	continuous	5.236	gabor135
12.556	8.371	buttonpress	005	1	1	continuous	5.236	gabor135
12.563	8.375	buttonpress	005	1	1	continuous	5.236	gabor135
12.569	8.379	buttonpress	005	1	1	continuous	5.236	gabor135
12.575	8.383	buttonpress	005	1	1	continuous	5.236	gabor135
12.581	8.387	buttonpress	005	1	1	continuous	5.236	gabor135
25.499	17.000	stimOnset	005	1	2	flashed	4.712	gabor45
25.533	17.022	maskOnset	005	1	2	flashed	4.712	gabor45
25.766	17.177	stimOnset	005	1	2	flashed	4.712	gabor45
25.799	17.200	maskOnset	005	1	2	flashed	4.712	gabor45
26.033	17.355	stimOnset	005	1	2	flashed	4.712	gabor45
26.066	17.377	maskOnset	005	1	2	flashed	4.712	gabor45
26.299	17.533	stimOnset	005	1	2	flashed	4.712	gabor45
26.333	17.555	maskOnset	005	1	2	flashed	4.712	gabor45
26.566	17.711	stimOnset	005	1	2	flashed	4.712	gabor45
26.599	17.733	maskOnset	005	1	2	flashed	4.712	gabor45
26.833	17.888	stimOnset	005	1	2	flashed	4.712	gabor45
26.866	17.911	maskOnset	005	1	2	flashed	4.712	gabor45
27.099	18.066	stimOnset	005	1	2	flashed	4.712	gabor45
27.133	18.088	maskOnset	005	1	2	flashed	4.712	gabor45
27.136	18.091	fixCatchNextStimulus	005	1	2	flashed	4.712	gabor45
27.139	18.093	fixCatchNextStimulus	005	1	2	flashed	4.712	gabor45
27.366	18.244	stimOnset	005	1	2	flashed	4.712	gabor45
27.383	18.255	fixCatch	005	1	2	flashed	4.712	gabor45
27.385	18.256	fixCatchNextStimulus	005	1	2	flashed	4.712	gabor45
27.399	18.266	maskOnset	005	1	2	flashed	4.712	gabor45
27.416	18.277	fixCatch	005	1	2	flashed	4.712	gabor45
27.633	18.422	stimOnset	005	1	2	flashed	4.712	gabor45
27.666	18.444	maskOnset	005	1	2	flashed	4.712	gabor45
27.899	18.599	stimOnset	005	1	2	flashed	4.712	gabor45
27.933	18.622	maskOnset	005	1	2	flashed	4.712	gabor45
28.166	18.777	stimOnset	005	1	2	flashed	4.712	gabor45
28.199	18.799	maskOnset	005	1	2	flashed	4.712	gabor45
28.433	18.955	stimOnset	005	1	2	flashed	4.712	gabor45
28.466	18.977	maskOnset	005	1	2	flashed	4.712	gabor45
28.699	19.133	stimOnset	005	1	2	flashed	4.712	gabor45
28.733	19.155	maskOnset	005	1	2	flashed	4.712	gabor45
28.966	19.311	stimOnset	005	1	2	flashed	4.712	gabor45
28.999	19.333	maskOnset	005	1	2	flashed	4.712	gabor45
29.232	19.488	stimOnset	005	1	2	flashed	4.712	gabor45
29.266	19.511	maskOnset	005	1	2	flashed	4.712	gabor45
29.499	19.666	stimOnset	005	1	2	flashed	4.712	gabor45
29.532	19.688	maskOnset	005	1	2	flashed	4.712	gabor45
