onset	onsetTR	message	subject	run	block	condition	phase	stimulus
15.002	6.422	breakOnset	098	1	1	flashed-8s	4.712	gabor45
17.338	7.422	breakOnset	098	1	1	flashed-8s	4.712	gabor45
19.674	8.422	breakOnset	098	1	1	flashed-8s	4.712	gabor45
22.013	9.423	breakOnset	098	1	1	flashed-8s	4.712	gabor45
24.346	10.422	breakOnset	098	1	1	flashed-8s	4.712	gabor45
26.684	11.423	breakOnset	098	1	1	flashed-8s	4.712	gabor45
26.753	11.453	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.771	11.460	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.787	11.467	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.804	11.474	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.821	11.482	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.838	11.489	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.854	11.496	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.871	11.503	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.887	11.510	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.904	11.517	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.921	11.524	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.937	11.531	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.954	11.539	stimOnset	098	1	2	flashed-8s	2.618	gabor45
26.971	11.546	stimOffset	098	1	2	flashed-8s	2.618	gabor45
26.987	11.553	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.004	11.560	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.021	11.567	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.037	11.574	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.054	11.581	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.070	11.588	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.087	11.595	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.103	11.602	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.120	11.610	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.137	11.617	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.153	11.624	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.170	11.631	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.187	11.638	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.204	11.645	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.220	11.652	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.237	11.660	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.356	11.710	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.388	11.724	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.539	11.789	fixCatch	098	1	2	flashed-8s	2.618	gabor45
27.541	11.790	fixCatchNextStimulus	098	1	2	flashed-8s	2.618	gabor45
27.622	11.824	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.638	11.831	fixCatch	098	1	2	flashed-8s	2.618	gabor45
27.654	11.838	stimOffset	098	1	2	flashed-8s	2.618	gabor45
27.888	11.938	stimOnset	098	1	2	flashed-8s	2.618	gabor45
27.921	11.953	stimOffset	098	1	2	flashed-8s	2.618	gabor45
28.156	12.053	stimOnset	098	1	2	flashed-8s	2.618	gabor45
28.188	12.067	stimOffset	098	1	2	flashed-8s	2.618	gabor45
28.421	12.166	stimOnset	098	1	2	flashed-8s	2.618	gabor45
28.454	12.181	stimOffset	098	1	2	flashed-8s	2.618	gabor45
28.688	12.281	stimOnset	098	1	2	flashed-8s	2.618	gabor45
28.721	12.295	stimOffset	098	1	2	flashed-8s	2.618	gabor45
28.955	12.395	stimOnset	098	1	2	flashed-8s	2.618	gabor45
28.988	12.409	stimOffset	098	1	2	flashed-8s	2.618	gabor45
29.221	12.509	stimOnset	098	1	2	flashed-8s	2.618	gabor45
29.255	12.523	stimOffset	098	1	2	flashed-8s	2.618	gabor45
29.488	12.623	stimOnset	098	1	2	flashed-8s	2.618	gabor45
29.521	12.637	stimOffset	098	1	2	flashed-8s	2.618	gabor45
29.754	12.737	stimOnset	098	1	2	flashed-8s	2.618	gabor45
29.788	12.752	stimOffset	098	1	2	flashed-8s	2.618	gabor45
30.021	12.851	stimOnset	098	1	2	flashed-8s	2.618	gabor45
30.055	12.866	stimOffset	098	1	2	flashed-8s	2.618	gabor45
30.288	12.966	stimOnset	098	1	2	flashed-8s	2.618	gabor45
30.322	12.980	stimOffset	098	1	2	flashed-8s	2.618	gabor45
30.554	13.080	stimOnset	098	1	2	flashed-8s	2.618	gabor45
30.588	13.094	stimOffset	098	1	2	flashed-8s	2.618	gabor45
30.821	13.194	stimOnset	098	1	2	flashed-8s	2.618	gabor45
30.854	13.208	stimOffset	098	1	2	flashed-8s	2.618	gabor45
31.088	13.308	stimOnset	098	1	2	flashed-8s	2.618	gabor45
31.121	13.322	stimOffset	098	1	2	flashed-8s	2.618	gabor45
31.355	13.422	breakOnset	098	1	2	flashed-8s	2.618	gabor45
33.690	14.422	breakOnset	098	1	2	flashed-8s	2.618	gabor45
36.026	15.422	breakOnset	098	1	2	flashed-8s	2.618	gabor45
38.363	16.422	breakOnset	098	1	2	flashed-8s	2.618	gabor45
40.698	17.422	breakOnset	098	1	2	flashed-8s	2.618	gabor45
43.034	18.422	breakOnset	098	1	2	flashed-8s	2.618	gabor45
43.050	18.429	stimOnset	098	1	3	continuous-8s	1.047	gabor135
43.456	18.603	fixCatch	098	1	3	continuous-8s	1.047	gabor135
47.706	20.422	stimOffset	098	1	3	continuous-8s	1.047	gabor135
47.721	20.428	breakOnset	098	1	3	continuous-8s	1.047	gabor135
50.043	21.423	breakOnset	098	1	3	continuous-8s	1.047	gabor135
52.378	22.422	breakOnset	098	1	3	continuous-8s	1.047	gabor135
54.715	23.422	breakOnset	098	1	3	continuous-8s	1.047	gabor135
57.051	24.422	breakOnset	098	1	3	continuous-8s	1.047	gabor135
59.387	25.422	breakOnset	098	1	3	continuous-8s	1.047	gabor135
63.068	26.998	stimOnset	098	1	4	continuous-8s	4.189	gabor45
65.424	28.007	fixCatch	098	1	4	continuous-8s	4.189	gabor45
71.066	30.422	stimOffset	098	1	4	continuous-8s	4.189	gabor45
71.090	30.432	breakOnset	098	1	4	continuous-8s	4.189	gabor45
73.402	31.422	breakOnset	098	1	4	continuous-8s	4.189	gabor45
75.738	32.422	breakOnset	098	1	4	continuous-8s	4.189	gabor45
78.075	33.422	breakOnset	098	1	4	continuous-8s	4.189	gabor45
