onset	onsetTR	message	subject	run	block	condition	phase	stimulus
77.998	51.999	stimOnset	011	3	5	continuous_4s	5.760	gabor135
81.998	54.665	stimOffset	011	3	5	continuous_4s	5.760	gabor135
82.014	54.676	breakOnset	011	3	5	continuous_4s	5.760	gabor135
95.997	63.998	stimOnset	011	3	6	flashed_8s	3.927	gabor135
96.031	64.020	stimOffset	011	3	6	flashed_8s	3.927	gabor135
96.264	64.176	stimOnset	011	3	6	flashed_8s	3.927	gabor135
96.297	64.198	stimOffset	011	3	6	flashed_8s	3.927	gabor135
96.531	64.354	stimOnset	011	3	6	flashed_8s	3.927	gabor135
96.564	64.376	stimOffset	011	3	6	flashed_8s	3.927	gabor135
96.797	64.531	stimOnset	011	3	6	flashed_8s	3.927	gabor135
96.831	64.554	stimOffset	011	3	6	flashed_8s	3.927	gabor135
97.064	64.709	stimOnset	011	3	6	flashed_8s	3.927	gabor135
97.097	64.731	stimOffset	011	3	6	flashed_8s	3.927	gabor135
97.331	64.887	stimOnset	011	3	6	flashed_8s	3.927	gabor135
97.364	64.909	stimOffset	011	3	6	flashed_8s	3.927	gabor135
97.597	65.065	stimOnset	011	3	6	flashed_8s	3.927	gabor135
97.631	65.087	stimOffset	011	3	6	flashed_8s	3.927	gabor135
97.864	65.243	stimOnset	011	3	6	flashed_8s	3.927	gabor135
97.897	65.265	stimOffset	011	3	6	flashed_8s	3.927	gabor135
98.130	65.420	stimOnset	011	3	6	flashed_8s	3.927	gabor135
98.164	65.443	stimOffset	011	3	6	flashed_8s	3.927	gabor135
98.397	65.598	stimOnset	011	3	6	flashed_8s	3.927	gabor135
98.430	65.620	stimOffset	011	3	6	flashed_8s	3.927	gabor135
98.664	65.776	stimOnset	011	3	6	flashed_8s	3.927	gabor135
98.697	65.798	stimOffset	011	3	6	flashed_8s	3.927	gabor135
98.814	65.876	fixCatch	011	3	6	flashed_8s	3.927	gabor135
98.817	65.878	fixCatchNextStimulus	011	3	6	flashed_8s	3.927	gabor135
98.930	65.954	stimOnset	011	3	6	flashed_8s	3.927	gabor135
98.964	65.976	stimOffset	011	3	6	flashed_8s	3.927	gabor135
99.197	66.131	stimOnset	011	3	6	flashed_8s	3.927	gabor135
99.230	66.154	stimOffset	011	3	6	flashed_8s	3.927	gabor135
99.464	66.309	stimOnset	011	3	6	flashed_8s	3.927	gabor135
99.497	66.331	stimOffset	011	3	6	flashed_8s	3.927	gabor135
99.730	66.487	stimOnset	011	3	6	flashed_8s	3.927	gabor135
99.764	66.509	stimOffset	011	3	6	flashed_8s	3.927	gabor135
99.997	66.665	stimOnset	011	3	6	flashed_8s	3.927	gabor135
100.030	66.687	stimOffset	011	3	6	flashed_8s	3.927	gabor135
100.264	66.843	stimOnset	011	3	6	flashed_8s	3.927	gabor135
100.297	66.865	stimOffset	011	3	6	flashed_8s	3.927	gabor135
100.530	67.020	stimOnset	011	3	6	flashed_8s	3.927	gabor135
100.564	67.043	stimOffset	011	3	6	flashed_8s	3.927	gabor135
100.797	67.198	stimOnset	011	3	6	flashed_8s	3.927	gabor135
100.830	67.220	stimOffset	011	3	6	flashed_8s	3.927	gabor135
101.064	67.376	stimOnset	011	3	6	flashed_8s	3.927	gabor135
101.097	67.398	stimOffset	011	3	6	flashed_8s	3.927	gabor135
101.330	67.554	stimOnset	011	3	6	flashed_8s	3.927	gabor135
101.364	67.576	stimOffset	011	3	6	flashed_8s	3.927	gabor135
101.597	67.731	stimOnset	011	3	6	flashed_8s	3.927	gabor135
101.630	67.754	stimOffset	011	3	6	flashed_8s	3.927	gabor135
101.647	67.765	fixCatch	011	3	6	flashed_8s	3.927	gabor135
101.864	67.909	stimOnset	011	3	6	flashed_8s	3.927	gabor135
101.897	67.931	stimOffset	011	3	6	flashed_8s	3.927	gabor135
102.130	68.087	stimOnset	011	3	6	flashed_8s	3.927	gabor135
102.164	68.109	stimOffset	011	3	6	flashed_8s	3.927	gabor135
102.397	68.265	stimOnset	011	3	6	flashed_8s	3.927	gabor135
102.430	68.287	stimOffset	011	3	6	flashed_8s	3.927	gabor135
102.664	68.442	stimOnset	011	3	6	flashed_8s	3.927	gabor135
102.697	68.465	stimOffset	011	3	6	flashed_8s	3.927	gabor135
102.930	68.620	stimOnset	011	3	6	flashed_8s	3.927	gabor135
102.964	68.642	stimOffset	011	3	6	flashed_8s	3.927	gabor135
103.197	68.798	stimOnset	011	3	6	flashed_8s	3.927	gabor135
103.230	68.820	stimOffset	011	3	6	flashed_8s	3.927	gabor135
103.464	68.976	stimOnset	011	3	6	flashed_8s	3.927	gabor135
103.497	68.998	stimOffset	011	3	6	flashed_8s	3.927	gabor135
103.730	69.154	stimOnset	011	3	6	flashed_8s	3.927	gabor135
103.764	69.176	stimOffset	011	3	6	flashed_8s	3.927	gabor135
103.997	69.331	breakOnset	011	3	6	flashed_8s	3.927	gabor135
104.000	69.334	buttonpress	011	3	6	flashed_8s	3.927	gabor135
104.008	69.338	buttonpress	011	3	6	flashed_8s	3.927	gabor135
110.997	73.998	stimOnset	011	3	7	flashed_8s	0.785	gabor135
111.030	74.020	stimOffset	011	3	7	flashed_8s	0.785	gabor135
111.263	74.176	stimOnset	011	3	7	flashed_8s	0.785	gabor135
111.297	74.198	stimOffset	011	3	7	flashed_8s	0.785	gabor135
111.530	74.353	stimOnset	011	3	7	flashed_8s	0.785	gabor135
111.563	74.376	stimOffset	011	3	7	flashed_8s	0.785	gabor135
111.797	74.531	stimOnset	011	3	7	flashed_8s	0.785	gabor135
111.830	74.553	stimOffset	011	3	7	flashed_8s	0.785	gabor135
111.947	74.631	fixCatch	011	3	7	flashed_8s	0.785	gabor135
112.063	74.709	stimOnset	011	3	7	flashed_8s	0.785	gabor135
112.080	74.720	fixCatch	011	3	7	flashed_8s	0.785	gabor135
112.081	74.721	fixCatchNextStimulus	011	3	7	flashed_8s	0.785	gabor135
112.097	74.731	stimOffset	011	3	7	flashed_8s	0.785	gabor135
112.330	74.887	stimOnset	011	3	7	flashed_8s	0.785	gabor135
112.363	74.909	stimOffset	011	3	7	flashed_8s	0.785	gabor135
112.597	75.064	stimOnset	011	3	7	flashed_8s	0.785	gabor135
112.630	75.087	stimOffset	011	3	7	flashed_8s	0.785	gabor135
112.863	75.242	stimOnset	011	3	7	flashed_8s	0.785	gabor135
112.897	75.264	stimOffset	011	3	7	flashed_8s	0.785	gabor135
113.130	75.420	stimOnset	011	3	7	flashed_8s	0.785	gabor135
113.163	75.442	stimOffset	011	3	7	flashed_8s	0.785	gabor135
113.397	75.598	stimOnset	011	3	7	flashed_8s	0.785	gabor135
113.430	75.620	stimOffset	011	3	7	flashed_8s	0.785	gabor135
113.663	75.776	stimOnset	011	3	7	flashed_8s	0.785	gabor135
113.697	75.798	stimOffset	011	3	7	flashed_8s	0.785	gabor135
113.930	75.953	stimOnset	011	3	7	flashed_8s	0.785	gabor135
113.963	75.976	stimOffset	011	3	7	flashed_8s	0.785	gabor135
114.063	76.042	fixCatch	011	3	7	flashed_8s	0.785	gabor135
114.197	76.131	stimOnset	011	3	7	flashed_8s	0.785	gabor135
114.230	76.153	stimOffset	011	3	7	flashed_8s	0.785	gabor135
114.463	76.309	stimOnset	011	3	7	flashed_8s	0.785	gabor135
114.497	76.331	stimOffset	011	3	7	flashed_8s	0.785	gabor135
114.597	76.398	fixCatch	011	3	7	flashed_8s	0.785	gabor135
114.730	76.487	stimOnset	011	3	7	flashed_8s	0.785	gabor135
114.763	76.509	stimOffset	011	3	7	flashed_8s	0.785	gabor135
114.997	76.664	stimOnset	011	3	7	flashed_8s	0.785	gabor135
115.030	76.687	stimOffset	011	3	7	flashed_8s	0.785	gabor135
115.263	76.842	stimOnset	011	3	7	flashed_8s	0.785	gabor135
115.297	76.864	stimOffset	011	3	7	flashed_8s	0.785	gabor135
115.530	77.020	stimOnset	011	3	7	flashed_8s	0.785	gabor135
115.563	77.042	stimOffset	011	3	7	flashed_8s	0.785	gabor135
115.797	77.198	stimOnset	011	3	7	flashed_8s	0.785	gabor135
115.830	77.220	stimOffset	011	3	7	flashed_8s	0.785	gabor135
116.063	77.376	stimOnset	011	3	7	flashed_8s	0.785	gabor135
116.097	77.398	stimOffset	011	3	7	flashed_8s	0.785	gabor135
116.330	77.553	stimOnset	011	3	7	flashed_8s	0.785	gabor135
116.363	77.576	stimOffset	011	3	7	flashed_8s	0.785	gabor135
116.597	77.731	stimOnset	011	3	7	flashed_8s	0.785	gabor135
116.630	77.753	stimOffset	011	3	7	flashed_8s	0.785	gabor135
116.863	77.909	stimOnset	011	3	7	flashed_8s	0.785	gabor135
116.897	77.931	stimOffset	011	3	7	flashed_8s	0.785	gabor135
117.130	78.087	stimOnset	011	3	7	flashed_8s	0.785	gabor135
117.163	78.109	stimOffset	011	3	7	flashed_8s	0.785	gabor135
117.397	78.264	stimOnset	011	3	7	flashed_8s	0.785	gabor135
117.430	78.287	stimOffset	011	3	7	flashed_8s	0.785	gabor135
117.663	78.442	stimOnset	011	3	7	flashed_8s	0.785	gabor135
117.697	78.464	stimOffset	011	3	7	flashed_8s	0.785	gabor135
117.930	78.620	stimOnset	011	3	7	flashed_8s	0.785	gabor135
117.963	78.642	stimOffset	011	3	7	flashed_8s	0.785	gabor135
118.197	78.798	stimOnset	011	3	7	flashed_8s	0.785	gabor135
118.230	78.820	stimOffset	011	3	7	flashed_8s	0.785	gabor135
118.463	78.975	stimOnset	011	3	7	flashed_8s	0.785	gabor135
118.497	78.998	stimOffset	011	3	7	flashed_8s	0.785	gabor135
118.730	79.153	stimOnset	011	3	7	flashed_8s	0.785	gabor135
118.763	79.175	stimOffset	011	3	7	flashed_8s	0.785	gabor135
118.997	79.331	breakOnset	011	3	7	flashed_8s	0.785	gabor135
119.000	79.333	buttonpress	011	3	7	flashed_8s	0.785	gabor135
119.008	79.338	buttonpress	011	3	7	flashed_8s	0.785	gabor135
125.996	83.998	stimOnset	011	3	8	continuous_8s	3.665	gabor135
126.513	84.342	fixCatch	011	3	8	continuous_8s	3.665	gabor135
133.996	89.331	stimOffset	011	3	8	continuous_8s	3.665	gabor135
134.013	89.342	breakOnset	011	3	8	continuous_8s	3.665	gabor135
134.016	89.344	buttonpress	011	3	8	continuous_8s	3.665	gabor135
148.496	98.997	stimOnset	011	3	9	flashed_4s	1.309	gabor45
148.529	99.019	stimOffset	011	3	9	flashed_4s	1.309	gabor45
148.746	99.164	stimOnset	011	3	9	flashed_4s	1.309	gabor45
148.779	99.186	stimOffset	011	3	9	flashed_4s	1.309	gabor45
148.996	99.330	stimOnset	011	3	9	flashed_4s	1.309	gabor45
149.029	99.353	stimOffset	011	3	9	flashed_4s	1.309	gabor45
149.246	99.497	stimOnset	011	3	9	flashed_4s	1.309	gabor45
149.279	99.519	stimOffset	011	3	9	flashed_4s	1.309	gabor45
149.496	99.664	stimOnset	011	3	9	flashed_4s	1.309	gabor45
149.529	99.686	stimOffset	011	3	9	flashed_4s	1.309	gabor45
149.746	99.830	stimOnset	011	3	9	flashed_4s	1.309	gabor45
149.779	99.853	stimOffset	011	3	9	flashed_4s	1.309	gabor45
149.996	99.997	stimOnset	011	3	9	flashed_4s	1.309	gabor45
150.029	100.019	stimOffset	011	3	9	flashed_4s	1.309	gabor45
150.246	100.164	stimOnset	011	3	9	flashed_4s	1.309	gabor45
150.279	100.186	stimOffset	011	3	9	flashed_4s	1.309	gabor45
150.496	100.330	stimOnset	011	3	9	flashed_4s	1.309	gabor45
150.529	100.353	stimOffset	011	3	9	flashed_4s	1.309	gabor45
150.746	100.497	stimOnset	011	3	9	flashed_4s	1.309	gabor45
150.779	100.519	stimOffset	011	3	9	flashed_4s	1.309	gabor45
150.996	100.664	stimOnset	011	3	9	flashed_4s	1.309	gabor45
151.029	100.686	stimOffset	011	3	9	flashed_4s	1.309	gabor45
151.112	100.742	fixCatch	011	3	9	flashed_4s	1.309	gabor45
151.246	100.830	stimOnset	011	3	9	flashed_4s	1.309	gabor45
151.279	100.853	stimOffset	011	3	9	flashed_4s	1.309	gabor45
151.496	100.997	stimOnset	011	3	9	flashed_4s	1.309	gabor45
151.529	101.019	stimOffset	011	3	9	flashed_4s	1.309	gabor45
151.746	101.164	stimOnset	011	3	9	flashed_4s	1.309	gabor45
151.779	101.186	stimOffset	011	3	9	flashed_4s	1.309	gabor45
151.996	101.330	stimOnset	011	3	9	flashed_4s	1.309	gabor45
152.029	101.353	stimOffset	011	3	9	flashed_4s	1.309	gabor45
152.246	101.497	stimOnset	011	3	9	flashed_4s	1.309	gabor45
152.279	101.519	stimOffset	011	3	9	flashed_4s	1.309	gabor45
152.496	101.664	breakOnset	011	3	9	flashed_4s	1.309	gabor45
152.499	101.666	buttonpress	011	3	9	flashed_4s	1.309	gabor45
163.495	108.997	stimOnset	011	3	10	flashed_6s	0.262	gabor45
163.529	109.019	stimOffset	011	3	10	flashed_6s	0.262	gabor45
163.745	109.163	stimOnset	011	3	10	flashed_6s	0.262	gabor45
163.779	109.186	stimOffset	011	3	10	flashed_6s	0.262	gabor45
163.995	109.330	stimOnset	011	3	10	flashed_6s	0.262	gabor45
164.029	109.352	stimOffset	011	3	10	flashed_6s	0.262	gabor45
164.245	109.497	stimOnset	011	3	10	flashed_6s	0.262	gabor45
164.279	109.519	stimOffset	011	3	10	flashed_6s	0.262	gabor45
164.495	109.663	stimOnset	011	3	10	flashed_6s	0.262	gabor45
164.529	109.686	stimOffset	011	3	10	flashed_6s	0.262	gabor45
164.745	109.830	stimOnset	011	3	10	flashed_6s	0.262	gabor45
164.779	109.852	stimOffset	011	3	10	flashed_6s	0.262	gabor45
164.995	109.997	stimOnset	011	3	10	flashed_6s	0.262	gabor45
165.029	110.019	stimOffset	011	3	10	flashed_6s	0.262	gabor45
165.245	110.163	stimOnset	011	3	10	flashed_6s	0.262	gabor45
165.279	110.186	stimOffset	011	3	10	flashed_6s	0.262	gabor45
165.495	110.330	stimOnset	011	3	10	flashed_6s	0.262	gabor45
165.529	110.352	stimOffset	011	3	10	flashed_6s	0.262	gabor45
165.745	110.497	stimOnset	011	3	10	flashed_6s	0.262	gabor45
165.779	110.519	stimOffset	011	3	10	flashed_6s	0.262	gabor45
165.995	110.663	stimOnset	011	3	10	flashed_6s	0.262	gabor45
166.029	110.686	stimOffset	011	3	10	flashed_6s	0.262	gabor45
166.245	110.830	stimOnset	011	3	10	flashed_6s	0.262	gabor45
166.279	110.852	stimOffset	011	3	10	flashed_6s	0.262	gabor45
166.495	110.997	stimOnset	011	3	10	flashed_6s	0.262	gabor45
166.528	111.019	stimOffset	011	3	10	flashed_6s	0.262	gabor45
166.745	111.163	stimOnset	011	3	10	flashed_6s	0.262	gabor45
166.778	111.186	stimOffset	011	3	10	flashed_6s	0.262	gabor45
166.995	111.330	stimOnset	011	3	10	flashed_6s	0.262	gabor45
167.028	111.352	stimOffset	011	3	10	flashed_6s	0.262	gabor45
167.245	111.497	stimOnset	011	3	10	flashed_6s	0.262	gabor45
167.278	111.519	stimOffset	011	3	10	flashed_6s	0.262	gabor45
167.495	111.663	stimOnset	011	3	10	flashed_6s	0.262	gabor45
167.528	111.686	stimOffset	011	3	10	flashed_6s	0.262	gabor45
167.745	111.830	stimOnset	011	3	10	flashed_6s	0.262	gabor45
167.778	111.852	stimOffset	011	3	10	flashed_6s	0.262	gabor45
167.995	111.997	stimOnset	011	3	10	flashed_6s	0.262	gabor45
168.028	112.019	stimOffset	011	3	10	flashed_6s	0.262	gabor45
168.245	112.163	stimOnset	011	3	10	flashed_6s	0.262	gabor45
168.278	112.186	stimOffset	011	3	10	flashed_6s	0.262	gabor45
168.495	112.330	stimOnset	011	3	10	flashed_6s	0.262	gabor45
168.528	112.352	stimOffset	011	3	10	flashed_6s	0.262	gabor45
168.745	112.497	stimOnset	011	3	10	flashed_6s	0.262	gabor45
168.778	112.519	stimOffset	011	3	10	flashed_6s	0.262	gabor45
168.995	112.663	stimOnset	011	3	10	flashed_6s	0.262	gabor45
169.028	112.686	stimOffset	011	3	10	flashed_6s	0.262	gabor45
169.245	112.830	stimOnset	011	3	10	flashed_6s	0.262	gabor45
169.278	112.852	stimOffset	011	3	10	flashed_6s	0.262	gabor45
169.495	112.997	breakOnset	011	3	10	flashed_6s	0.262	gabor45
178.495	118.997	stimOnset	011	3	11	continuous_8s	0.524	gabor135
186.495	124.330	stimOffset	011	3	11	continuous_8s	0.524	gabor135
186.511	124.341	breakOnset	011	3	11	continuous_8s	0.524	gabor135
200.994	133.996	stimOnset	011	3	12	continuous_8s	5.236	gabor45
207.127	138.085	fixCatch	011	3	12	continuous_8s	5.236	gabor45
208.994	139.329	stimOffset	011	3	12	continuous_8s	5.236	gabor45
209.011	139.340	breakOnset	011	3	12	continuous_8s	5.236	gabor45
209.014	139.343	buttonpress	011	3	12	continuous_8s	5.236	gabor45
223.493	148.996	stimOnset	011	3	13	continuous_6s	4.712	gabor135
225.927	150.618	fixCatch	011	3	13	continuous_6s	4.712	gabor135
229.493	152.996	stimOffset	011	3	13	continuous_6s	4.712	gabor135
229.510	153.007	breakOnset	011	3	13	continuous_6s	4.712	gabor135
229.513	153.009	buttonpress	011	3	13	continuous_6s	4.712	gabor135
242.993	161.995	stimOnset	011	3	14	flashed_4s	2.880	gabor135
243.026	162.018	stimOffset	011	3	14	flashed_4s	2.880	gabor135
243.243	162.162	stimOnset	011	3	14	flashed_4s	2.880	gabor135
243.276	162.184	stimOffset	011	3	14	flashed_4s	2.880	gabor135
243.493	162.329	stimOnset	011	3	14	flashed_4s	2.880	gabor135
243.526	162.351	stimOffset	011	3	14	flashed_4s	2.880	gabor135
243.743	162.495	stimOnset	011	3	14	flashed_4s	2.880	gabor135
243.776	162.517	stimOffset	011	3	14	flashed_4s	2.880	gabor135
243.993	162.662	stimOnset	011	3	14	flashed_4s	2.880	gabor135
244.026	162.684	stimOffset	011	3	14	flashed_4s	2.880	gabor135
244.243	162.829	stimOnset	011	3	14	flashed_4s	2.880	gabor135
244.276	162.851	stimOffset	011	3	14	flashed_4s	2.880	gabor135
244.493	162.995	stimOnset	011	3	14	flashed_4s	2.880	gabor135
244.526	163.017	stimOffset	011	3	14	flashed_4s	2.880	gabor135
244.743	163.162	stimOnset	011	3	14	flashed_4s	2.880	gabor135
244.776	163.184	stimOffset	011	3	14	flashed_4s	2.880	gabor135
244.993	163.329	stimOnset	011	3	14	flashed_4s	2.880	gabor135
245.026	163.351	stimOffset	011	3	14	flashed_4s	2.880	gabor135
245.243	163.495	stimOnset	011	3	14	flashed_4s	2.880	gabor135
245.276	163.517	stimOffset	011	3	14	flashed_4s	2.880	gabor135
245.493	163.662	stimOnset	011	3	14	flashed_4s	2.880	gabor135
245.526	163.684	stimOffset	011	3	14	flashed_4s	2.880	gabor135
245.743	163.829	stimOnset	011	3	14	flashed_4s	2.880	gabor135
245.776	163.851	stimOffset	011	3	14	flashed_4s	2.880	gabor135
245.993	163.995	stimOnset	011	3	14	flashed_4s	2.880	gabor135
246.026	164.017	stimOffset	011	3	14	flashed_4s	2.880	gabor135
246.243	164.162	stimOnset	011	3	14	flashed_4s	2.880	gabor135
246.276	164.184	stimOffset	011	3	14	flashed_4s	2.880	gabor135
246.493	164.329	stimOnset	011	3	14	flashed_4s	2.880	gabor135
246.526	164.351	stimOffset	011	3	14	flashed_4s	2.880	gabor135
246.743	164.495	stimOnset	011	3	14	flashed_4s	2.880	gabor135
246.776	164.517	stimOffset	011	3	14	flashed_4s	2.880	gabor135
246.993	164.662	breakOnset	011	3	14	flashed_4s	2.880	gabor135
257.992	171.995	stimOnset	011	3	15	continuous_6s	1.571	gabor135
263.259	175.506	fixCatch	011	3	15	continuous_6s	1.571	gabor135
263.992	175.995	stimOffset	011	3	15	continuous_6s	1.571	gabor135
264.009	176.006	breakOnset	011	3	15	continuous_6s	1.571	gabor135
264.012	176.008	buttonpress	011	3	15	continuous_6s	1.571	gabor135
277.509	185.006	stimOnset	011	3	16	continuous_6s	3.142	gabor45
283.508	189.006	stimOffset	011	3	16	continuous_6s	3.142	gabor45
283.525	189.017	breakOnset	011	3	16	continuous_6s	3.142	gabor45
297.008	198.005	stimOnset	011	3	17	flashed_4s	6.021	gabor135
297.041	198.028	stimOffset	011	3	17	flashed_4s	6.021	gabor135
297.258	198.172	stimOnset	011	3	17	flashed_4s	6.021	gabor135
297.291	198.194	stimOffset	011	3	17	flashed_4s	6.021	gabor135
297.508	198.339	stimOnset	011	3	17	flashed_4s	6.021	gabor135
297.541	198.361	stimOffset	011	3	17	flashed_4s	6.021	gabor135
297.758	198.505	stimOnset	011	3	17	flashed_4s	6.021	gabor135
297.791	198.528	stimOffset	011	3	17	flashed_4s	6.021	gabor135
298.008	198.672	stimOnset	011	3	17	flashed_4s	6.021	gabor135
298.041	198.694	stimOffset	011	3	17	flashed_4s	6.021	gabor135
298.258	198.839	stimOnset	011	3	17	flashed_4s	6.021	gabor135
298.291	198.861	stimOffset	011	3	17	flashed_4s	6.021	gabor135
298.508	199.005	stimOnset	011	3	17	flashed_4s	6.021	gabor135
298.541	199.028	stimOffset	011	3	17	flashed_4s	6.021	gabor135
298.758	199.172	stimOnset	011	3	17	flashed_4s	6.021	gabor135
298.791	199.194	stimOffset	011	3	17	flashed_4s	6.021	gabor135
299.008	199.339	stimOnset	011	3	17	flashed_4s	6.021	gabor135
299.041	199.361	stimOffset	011	3	17	flashed_4s	6.021	gabor135
299.258	199.505	stimOnset	011	3	17	flashed_4s	6.021	gabor135
299.291	199.528	stimOffset	011	3	17	flashed_4s	6.021	gabor135
299.508	199.672	stimOnset	011	3	17	flashed_4s	6.021	gabor135
299.541	199.694	stimOffset	011	3	17	flashed_4s	6.021	gabor135
299.758	199.839	stimOnset	011	3	17	flashed_4s	6.021	gabor135
299.791	199.861	stimOffset	011	3	17	flashed_4s	6.021	gabor135
300.008	200.005	stimOnset	011	3	17	flashed_4s	6.021	gabor135
300.041	200.027	stimOffset	011	3	17	flashed_4s	6.021	gabor135
300.258	200.172	stimOnset	011	3	17	flashed_4s	6.021	gabor135
300.291	200.194	stimOffset	011	3	17	flashed_4s	6.021	gabor135
300.508	200.339	stimOnset	011	3	17	flashed_4s	6.021	gabor135
300.541	200.361	stimOffset	011	3	17	flashed_4s	6.021	gabor135
300.758	200.505	stimOnset	011	3	17	flashed_4s	6.021	gabor135
300.791	200.527	stimOffset	011	3	17	flashed_4s	6.021	gabor135
301.008	200.672	breakOnset	011	3	17	flashed_4s	6.021	gabor135
312.008	208.005	stimOnset	011	3	18	flashed_4s	4.451	gabor45
312.041	208.027	stimOffset	011	3	18	flashed_4s	4.451	gabor45
312.258	208.172	stimOnset	011	3	18	flashed_4s	4.451	gabor45
312.291	208.194	stimOffset	011	3	18	flashed_4s	4.451	gabor45
312.508	208.338	stimOnset	011	3	18	flashed_4s	4.451	gabor45
312.541	208.361	stimOffset	011	3	18	flashed_4s	4.451	gabor45
