onset	onsetTR	message	subject	run	block	condition	phase	stimulus
350.823	233.882	fixCatch	011	2	20	flashed_8s	3.927	gabor135
350.824	233.883	fixCatchNextStimulus	011	2	20	flashed_8s	3.927	gabor135
350.873	233.915	stimOnset	011	2	20	flashed_8s	3.927	gabor135
350.890	233.927	fixCatch	011	2	20	flashed_8s	3.927	gabor135
350.891	233.927	fixCatchNextStimulus	011	2	20	flashed_8s	3.927	gabor135
350.906	233.938	stimOffset	011	2	20	flashed_8s	3.927	gabor135
350.923	233.949	fixCatch	011	2	20	flashed_8s	3.927	gabor135
351.140	234.093	stimOnset	011	2	20	flashed_8s	3.927	gabor135
351.173	234.115	stimOffset	011	2	20	flashed_8s	3.927	gabor135
351.406	234.271	stimOnset	011	2	20	flashed_8s	3.927	gabor135
351.440	234.293	stimOffset	011	2	20	flashed_8s	3.927	gabor135
351.673	234.449	stimOnset	011	2	20	flashed_8s	3.927	gabor135
351.706	234.471	stimOffset	011	2	20	flashed_8s	3.927	gabor135
351.940	234.626	stimOnset	011	2	20	flashed_8s	3.927	gabor135
351.973	234.649	stimOffset	011	2	20	flashed_8s	3.927	gabor135
352.206	234.804	stimOnset	011	2	20	flashed_8s	3.927	gabor135
352.240	234.826	stimOffset	011	2	20	flashed_8s	3.927	gabor135
352.473	234.982	stimOnset	011	2	20	flashed_8s	3.927	gabor135
352.506	235.004	stimOffset	011	2	20	flashed_8s	3.927	gabor135
352.740	235.160	stimOnset	011	2	20	flashed_8s	3.927	gabor135
352.773	235.182	stimOffset	011	2	20	flashed_8s	3.927	gabor135
353.006	235.338	breakOnset	011	2	20	flashed_8s	3.927	gabor135
360.006	240.004	stimOnset	011	2	21	flashed_6s	1.833	gabor135
360.039	240.026	stimOffset	011	2	21	flashed_6s	1.833	gabor135
360.256	240.171	stimOnset	011	2	21	flashed_6s	1.833	gabor135
360.289	240.193	stimOffset	011	2	21	flashed_6s	1.833	gabor135
360.506	240.337	stimOnset	011	2	21	flashed_6s	1.833	gabor135
360.539	240.360	stimOffset	011	2	21	flashed_6s	1.833	gabor135
360.756	240.504	stimOnset	011	2	21	flashed_6s	1.833	gabor135
360.789	240.526	stimOffset	011	2	21	flashed_6s	1.833	gabor135
360.956	240.637	fixCatch	011	2	21	flashed_6s	1.833	gabor135
360.957	240.638	fixCatchNextStimulus	011	2	21	flashed_6s	1.833	gabor135
361.006	240.671	stimOnset	011	2	21	flashed_6s	1.833	gabor135
361.023	240.682	fixCatch	011	2	21	flashed_6s	1.833	gabor135
361.024	240.683	fixCatchNextStimulus	011	2	21	flashed_6s	1.833	gabor135
361.039	240.693	stimOffset	011	2	21	flashed_6s	1.833	gabor135
361.056	240.704	fixCatch	011	2	21	flashed_6s	1.833	gabor135
361.256	240.837	stimOnset	011	2	21	flashed_6s	1.833	gabor135
361.289	240.860	stimOffset	011	2	21	flashed_6s	1.833	gabor135
361.506	241.004	stimOnset	011	2	21	flashed_6s	1.833	gabor135
361.539	241.026	stimOffset	011	2	21	flashed_6s	1.833	gabor135
361.756	241.171	stimOnset	011	2	21	flashed_6s	1.833	gabor135
361.789	241.193	stimOffset	011	2	21	flashed_6s	1.833	gabor135
362.006	241.337	stimOnset	011	2	21	flashed_6s	1.833	gabor135
362.039	241.360	stimOffset	011	2	21	flashed_6s	1.833	gabor135
362.256	241.504	stimOnset	011	2	21	flashed_6s	1.833	gabor135
362.289	241.526	stimOffset	011	2	21	flashed_6s	1.833	gabor135
362.506	241.671	stimOnset	011	2	21	flashed_6s	1.833	gabor135
362.539	241.693	stimOffset	011	2	21	flashed_6s	1.833	gabor135
362.756	241.837	stimOnset	011	2	21	flashed_6s	1.833	gabor135
362.789	241.860	stimOffset	011	2	21	flashed_6s	1.833	gabor135
363.006	242.004	stimOnset	011	2	21	flashed_6s	1.833	gabor135
363.039	242.026	stimOffset	011	2	21	flashed_6s	1.833	gabor135
363.256	242.171	stimOnset	011	2	21	flashed_6s	1.833	gabor135
363.289	242.193	stimOffset	011	2	21	flashed_6s	1.833	gabor135
363.506	242.337	stimOnset	011	2	21	flashed_6s	1.833	gabor135
363.539	242.360	stimOffset	011	2	21	flashed_6s	1.833	gabor135
363.756	242.504	stimOnset	011	2	21	flashed_6s	1.833	gabor135
363.789	242.526	stimOffset	011	2	21	flashed_6s	1.833	gabor135
364.006	242.671	stimOnset	011	2	21	flashed_6s	1.833	gabor135
364.039	242.693	stimOffset	011	2	21	flashed_6s	1.833	gabor135
364.256	242.837	stimOnset	011	2	21	flashed_6s	1.833	gabor135
364.289	242.860	stimOffset	011	2	21	flashed_6s	1.833	gabor135
364.506	243.004	stimOnset	011	2	21	flashed_6s	1.833	gabor135
364.539	243.026	stimOffset	011	2	21	flashed_6s	1.833	gabor135
364.756	243.171	stimOnset	011	2	21	flashed_6s	1.833	gabor135
364.789	243.193	stimOffset	011	2	21	flashed_6s	1.833	gabor135
365.006	243.337	stimOnset	011	2	21	flashed_6s	1.833	gabor135
365.007	243.338	fixCatchNextStimulus	011	2	21	flashed_6s	1.833	gabor135
365.008	243.339	fixCatchNextStimulus	011	2	21	flashed_6s	1.833	gabor135
365.039	243.360	stimOffset	011	2	21	flashed_6s	1.833	gabor135
365.056	243.371	fixCatch	011	2	21	flashed_6s	1.833	gabor135
365.256	243.504	stimOnset	011	2	21	flashed_6s	1.833	gabor135
365.289	243.526	stimOffset	011	2	21	flashed_6s	1.833	gabor135
365.506	243.671	stimOnset	011	2	21	flashed_6s	1.833	gabor135
365.539	243.693	stimOffset	011	2	21	flashed_6s	1.833	gabor135
365.756	243.837	stimOnset	011	2	21	flashed_6s	1.833	gabor135
365.789	243.860	stimOffset	011	2	21	flashed_6s	1.833	gabor135
365.956	243.971	fixCatch	011	2	21	flashed_6s	1.833	gabor135
366.006	244.004	breakOnset	011	2	21	flashed_6s	1.833	gabor135
366.009	244.006	buttonpress	011	2	21	flashed_6s	1.833	gabor135
366.017	244.011	buttonpress	011	2	21	flashed_6s	1.833	gabor135
375.006	250.004	stimOnset	011	2	22	flashed_4s	6.021	gabor135
375.039	250.026	stimOffset	011	2	22	flashed_4s	6.021	gabor135
375.256	250.170	stimOnset	011	2	22	flashed_4s	6.021	gabor135
375.289	250.193	stimOffset	011	2	22	flashed_4s	6.021	gabor135
375.506	250.337	stimOnset	011	2	22	flashed_4s	6.021	gabor135
375.539	250.359	stimOffset	011	2	22	flashed_4s	6.021	gabor135
375.756	250.504	stimOnset	011	2	22	flashed_4s	6.021	gabor135
375.789	250.526	stimOffset	011	2	22	flashed_4s	6.021	gabor135
376.006	250.670	stimOnset	011	2	22	flashed_4s	6.021	gabor135
376.039	250.693	stimOffset	011	2	22	flashed_4s	6.021	gabor135
376.256	250.837	stimOnset	011	2	22	flashed_4s	6.021	gabor135
376.289	250.859	stimOffset	011	2	22	flashed_4s	6.021	gabor135
376.506	251.004	stimOnset	011	2	22	flashed_4s	6.021	gabor135
376.539	251.026	stimOffset	011	2	22	flashed_4s	6.021	gabor135
376.756	251.170	stimOnset	011	2	22	flashed_4s	6.021	gabor135
376.789	251.193	stimOffset	011	2	22	flashed_4s	6.021	gabor135
377.006	251.337	stimOnset	011	2	22	flashed_4s	6.021	gabor135
377.039	251.359	stimOffset	011	2	22	flashed_4s	6.021	gabor135
377.256	251.504	stimOnset	011	2	22	flashed_4s	6.021	gabor135
377.289	251.526	stimOffset	011	2	22	flashed_4s	6.021	gabor135
377.506	251.670	stimOnset	011	2	22	flashed_4s	6.021	gabor135
377.539	251.693	stimOffset	011	2	22	flashed_4s	6.021	gabor135
377.756	251.837	stimOnset	011	2	22	flashed_4s	6.021	gabor135
377.789	251.859	stimOffset	011	2	22	flashed_4s	6.021	gabor135
377.889	251.926	fixCatch	011	2	22	flashed_4s	6.021	gabor135
377.890	251.927	fixCatchNextStimulus	011	2	22	flashed_4s	6.021	gabor135
378.006	252.004	stimOnset	011	2	22	flashed_4s	6.021	gabor135
378.039	252.026	stimOffset	011	2	22	flashed_4s	6.021	gabor135
378.256	252.170	stimOnset	011	2	22	flashed_4s	6.021	gabor135
378.289	252.193	stimOffset	011	2	22	flashed_4s	6.021	gabor135
378.506	252.337	stimOnset	011	2	22	flashed_4s	6.021	gabor135
378.539	252.359	stimOffset	011	2	22	flashed_4s	6.021	gabor135
378.756	252.504	stimOnset	011	2	22	flashed_4s	6.021	gabor135
378.789	252.526	stimOffset	011	2	22	flashed_4s	6.021	gabor135
378.889	252.593	fixCatch	011	2	22	flashed_4s	6.021	gabor135
379.006	252.670	breakOnset	011	2	22	flashed_4s	6.021	gabor135
379.009	252.673	buttonpress	011	2	22	flashed_4s	6.021	gabor135
390.005	260.004	stimOnset	011	2	23	flashed_4s	2.880	gabor135
390.039	260.026	stimOffset	011	2	23	flashed_4s	2.880	gabor135
390.255	260.170	stimOnset	011	2	23	flashed_4s	2.880	gabor135
390.289	260.192	stimOffset	011	2	23	flashed_4s	2.880	gabor135
390.505	260.337	stimOnset	011	2	23	flashed_4s	2.880	gabor135
390.539	260.359	stimOffset	011	2	23	flashed_4s	2.880	gabor135
390.755	260.504	stimOnset	011	2	23	flashed_4s	2.880	gabor135
390.789	260.526	stimOffset	011	2	23	flashed_4s	2.880	gabor135
391.005	260.670	stimOnset	011	2	23	flashed_4s	2.880	gabor135
391.039	260.692	stimOffset	011	2	23	flashed_4s	2.880	gabor135
391.255	260.837	stimOnset	011	2	23	flashed_4s	2.880	gabor135
391.289	260.859	stimOffset	011	2	23	flashed_4s	2.880	gabor135
391.505	261.003	stimOnset	011	2	23	flashed_4s	2.880	gabor135
391.539	261.026	stimOffset	011	2	23	flashed_4s	2.880	gabor135
391.755	261.170	stimOnset	011	2	23	flashed_4s	2.880	gabor135
391.789	261.192	stimOffset	011	2	23	flashed_4s	2.880	gabor135
392.005	261.337	stimOnset	011	2	23	flashed_4s	2.880	gabor135
392.039	261.359	stimOffset	011	2	23	flashed_4s	2.880	gabor135
392.255	261.503	stimOnset	011	2	23	flashed_4s	2.880	gabor135
392.289	261.526	stimOffset	011	2	23	flashed_4s	2.880	gabor135
392.505	261.670	stimOnset	011	2	23	flashed_4s	2.880	gabor135
392.539	261.692	stimOffset	011	2	23	flashed_4s	2.880	gabor135
392.755	261.837	stimOnset	011	2	23	flashed_4s	2.880	gabor135
392.789	261.859	stimOffset	011	2	23	flashed_4s	2.880	gabor135
392.805	261.870	fixCatch	011	2	23	flashed_4s	2.880	gabor135
393.005	262.003	stimOnset	011	2	23	flashed_4s	2.880	gabor135
393.039	262.026	stimOffset	011	2	23	flashed_4s	2.880	gabor135
393.255	262.170	stimOnset	011	2	23	flashed_4s	2.880	gabor135
393.289	262.192	stimOffset	011	2	23	flashed_4s	2.880	gabor135
393.505	262.337	stimOnset	011	2	23	flashed_4s	2.880	gabor135
393.538	262.359	stimOffset	011	2	23	flashed_4s	2.880	gabor135
393.755	262.503	stimOnset	011	2	23	flashed_4s	2.880	gabor135
393.788	262.526	stimOffset	011	2	23	flashed_4s	2.880	gabor135
394.005	262.670	breakOnset	011	2	23	flashed_4s	2.880	gabor135
405.005	270.003	stimOnset	011	2	24	continuous_6s	3.142	gabor45
407.188	271.459	fixCatch	011	2	24	continuous_6s	3.142	gabor45
411.005	274.003	stimOffset	011	2	24	continuous_6s	3.142	gabor45
411.021	274.014	breakOnset	011	2	24	continuous_6s	3.142	gabor45
411.024	274.016	buttonpress	011	2	24	continuous_6s	3.142	gabor45
