onset	onsetTR	message	subject	run	block	condition	phase	stimulus
73.781	49.187	stimOffset	011	1	5	flashed_4s	4.451	gabor45
73.998	49.332	stimOnset	011	1	5	flashed_4s	4.451	gabor45
74.031	49.354	stimOffset	011	1	5	flashed_4s	4.451	gabor45
74.248	49.499	stimOnset	011	1	5	flashed_4s	4.451	gabor45
74.281	49.521	stimOffset	011	1	5	flashed_4s	4.451	gabor45
74.498	49.665	stimOnset	011	1	5	flashed_4s	4.451	gabor45
74.531	49.687	stimOffset	011	1	5	flashed_4s	4.451	gabor45
74.748	49.832	stimOnset	011	1	5	flashed_4s	4.451	gabor45
74.781	49.854	stimOffset	011	1	5	flashed_4s	4.451	gabor45
74.998	49.999	stimOnset	011	1	5	flashed_4s	4.451	gabor45
75.031	50.021	stimOffset	011	1	5	flashed_4s	4.451	gabor45
75.248	50.165	stimOnset	011	1	5	flashed_4s	4.451	gabor45
75.281	50.187	stimOffset	011	1	5	flashed_4s	4.451	gabor45
75.498	50.332	stimOnset	011	1	5	flashed_4s	4.451	gabor45
75.531	50.354	stimOffset	011	1	5	flashed_4s	4.451	gabor45
75.748	50.499	stimOnset	011	1	5	flashed_4s	4.451	gabor45
75.781	50.521	stimOffset	011	1	5	flashed_4s	4.451	gabor45
75.998	50.665	breakOnset	011	1	5	flashed_4s	4.451	gabor45
86.997	57.998	stimOnset	011	1	6	flashed_6s	4.974	gabor135
87.031	58.021	stimOffset	011	1	6	flashed_6s	4.974	gabor135
87.247	58.165	stimOnset	011	1	6	flashed_6s	4.974	gabor135
87.281	58.187	stimOffset	011	1	6	flashed_6s	4.974	gabor135
87.497	58.332	stimOnset	011	1	6	flashed_6s	4.974	gabor135
87.531	58.354	stimOffset	011	1	6	flashed_6s	4.974	gabor135
87.747	58.498	stimOnset	011	1	6	flashed_6s	4.974	gabor135
87.781	58.521	stimOffset	011	1	6	flashed_6s	4.974	gabor135
87.997	58.665	stimOnset	011	1	6	flashed_6s	4.974	gabor135
88.031	58.687	stimOffset	011	1	6	flashed_6s	4.974	gabor135
88.247	58.832	stimOnset	011	1	6	flashed_6s	4.974	gabor135
88.281	58.854	stimOffset	011	1	6	flashed_6s	4.974	gabor135
88.497	58.998	stimOnset	011	1	6	flashed_6s	4.974	gabor135
88.531	59.021	stimOffset	011	1	6	flashed_6s	4.974	gabor135
88.747	59.165	stimOnset	011	1	6	flashed_6s	4.974	gabor135
88.781	59.187	stimOffset	011	1	6	flashed_6s	4.974	gabor135
88.997	59.332	stimOnset	011	1	6	flashed_6s	4.974	gabor135
89.031	59.354	stimOffset	011	1	6	flashed_6s	4.974	gabor135
89.247	59.498	stimOnset	011	1	6	flashed_6s	4.974	gabor135
89.281	59.520	stimOffset	011	1	6	flashed_6s	4.974	gabor135
89.497	59.665	stimOnset	011	1	6	flashed_6s	4.974	gabor135
89.531	59.687	stimOffset	011	1	6	flashed_6s	4.974	gabor135
89.747	59.832	stimOnset	011	1	6	flashed_6s	4.974	gabor135
89.781	59.854	stimOffset	011	1	6	flashed_6s	4.974	gabor135
89.997	59.998	stimOnset	011	1	6	flashed_6s	4.974	gabor135
90.031	60.020	stimOffset	011	1	6	flashed_6s	4.974	gabor135
90.247	60.165	stimOnset	011	1	6	flashed_6s	4.974	gabor135
90.281	60.187	stimOffset	011	1	6	flashed_6s	4.974	gabor135
90.497	60.332	stimOnset	011	1	6	flashed_6s	4.974	gabor135
90.531	60.354	stimOffset	011	1	6	flashed_6s	4.974	gabor135
90.747	60.498	stimOnset	011	1	6	flashed_6s	4.974	gabor135
90.781	60.520	stimOffset	011	1	6	flashed_6s	4.974	gabor135
90.997	60.665	stimOnset	011	1	6	flashed_6s	4.974	gabor135
91.031	60.687	stimOffset	011	1	6	flashed_6s	4.974	gabor135
91.247	60.832	stimOnset	011	1	6	flashed_6s	4.974	gabor135
91.281	60.854	stimOffset	011	1	6	flashed_6s	4.974	gabor135
91.497	60.998	stimOnset	011	1	6	flashed_6s	4.974	gabor135
91.531	61.020	stimOffset	011	1	6	flashed_6s	4.974	gabor135
91.747	61.165	stimOnset	011	1	6	flashed_6s	4.974	gabor135
91.781	61.187	stimOffset	011	1	6	flashed_6s	4.974	gabor135
91.997	61.332	stimOnset	011	1	6	flashed_6s	4.974	gabor135
92.031	61.354	stimOffset	011	1	6	flashed_6s	4.974	gabor135
92.247	61.498	stimOnset	011	1	6	flashed_6s	4.974	gabor135
92.281	61.520	stimOffset	011	1	6	flashed_6s	4.974	gabor135
92.497	61.665	stimOnset	011	1	6	flashed_6s	4.974	gabor135
92.531	61.687	stimOffset	011	1	6	flashed_6s	4.974	gabor135
92.747	61.832	stimOnset	011	1	6	flashed_6s	4.974	gabor135
92.781	61.854	stimOffset	011	1	6	flashed_6s	4.974	gabor135
92.997	61.998	breakOnset	011	1	6	flashed_6s	4.974	gabor135
101.997	67.998	stimOnset	011	1	7	continuous_8s	3.665	gabor135
104.080	69.387	fixCatch	011	1	7	continuous_8s	3.665	gabor135
109.997	73.331	stimOffset	011	1	7	continuous_8s	3.665	gabor135
110.013	73.342	breakOnset	011	1	7	continuous_8s	3.665	gabor135
124.496	82.998	stimOnset	011	1	8	continuous_6s	0.000	gabor45
127.313	84.875	fixCatch	011	1	8	continuous_6s	0.000	gabor45
130.496	86.997	stimOffset	011	1	8	continuous_6s	0.000	gabor45
130.513	87.009	breakOnset	011	1	8	continuous_6s	0.000	gabor45
143.996	95.997	stimOnset	011	1	9	continuous_6s	4.712	gabor135
149.996	99.997	stimOffset	011	1	9	continuous_6s	4.712	gabor135
150.012	100.008	breakOnset	011	1	9	continuous_6s	4.712	gabor135
163.495	108.997	stimOnset	011	1	10	flashed_4s	6.021	gabor135
163.529	109.019	stimOffset	011	1	10	flashed_4s	6.021	gabor135
163.745	109.163	stimOnset	011	1	10	flashed_4s	6.021	gabor135
163.779	109.186	stimOffset	011	1	10	flashed_4s	6.021	gabor135
163.995	109.330	stimOnset	011	1	10	flashed_4s	6.021	gabor135
164.029	109.352	stimOffset	011	1	10	flashed_4s	6.021	gabor135
164.245	109.497	stimOnset	011	1	10	flashed_4s	6.021	gabor135
164.279	109.519	stimOffset	011	1	10	flashed_4s	6.021	gabor135
164.495	109.663	stimOnset	011	1	10	flashed_4s	6.021	gabor135
164.529	109.686	stimOffset	011	1	10	flashed_4s	6.021	gabor135
164.745	109.830	stimOnset	011	1	10	flashed_4s	6.021	gabor135
164.779	109.852	stimOffset	011	1	10	flashed_4s	6.021	gabor135
164.995	109.997	stimOnset	011	1	10	flashed_4s	6.021	gabor135
165.029	110.019	stimOffset	011	1	10	flashed_4s	6.021	gabor135
165.245	110.163	stimOnset	011	1	10	flashed_4s	6.021	gabor135
165.279	110.186	stimOffset	011	1	10	flashed_4s	6.021	gabor135
165.495	110.330	stimOnset	011	1	10	flashed_4s	6.021	gabor135
165.529	110.352	stimOffset	011	1	10	flashed_4s	6.021	gabor135
165.745	110.497	stimOnset	011	1	10	flashed_4s	6.021	gabor135
165.779	110.519	stimOffset	011	1	10	flashed_4s	6.021	gabor135
165.995	110.663	stimOnset	011	1	10	flashed_4s	6.021	gabor135
166.028	110.686	stimOffset	011	1	10	flashed_4s	6.021	gabor135
166.245	110.830	stimOnset	011	1	10	flashed_4s	6.021	gabor135
166.278	110.852	stimOffset	011	1	10	flashed_4s	6.021	gabor135
166.495	110.997	stimOnset	011	1	10	flashed_4s	6.021	gabor135
166.528	111.019	stimOffset	011	1	10	flashed_4s	6.021	gabor135
166.745	111.163	stimOnset	011	1	10	flashed_4s	6.021	gabor135
166.778	111.186	stimOffset	011	1	10	flashed_4s	6.021	gabor135
166.995	111.330	stimOnset	011	1	10	flashed_4s	6.021	gabor135
167.028	111.352	stimOffset	011	1	10	flashed_4s	6.021	gabor135
167.245	111.497	stimOnset	011	1	10	flashed_4s	6.021	gabor135
167.278	111.519	stimOffset	011	1	10	flashed_4s	6.021	gabor135
167.495	111.663	breakOnset	011	1	10	flashed_4s	6.021	gabor135
178.495	118.997	stimOnset	011	1	11	continuous_4s	5.760	gabor135
181.928	121.285	fixCatch	011	1	11	continuous_4s	5.760	gabor135
182.495	121.663	stimOffset	011	1	11	continuous_4s	5.760	gabor135
182.511	121.674	breakOnset	011	1	11	continuous_4s	5.760	gabor135
196.494	130.996	stimOnset	011	1	12	continuous_4s	1.047	gabor45
196.744	131.163	fixCatch	011	1	12	continuous_4s	1.047	gabor45
200.494	133.663	stimOffset	011	1	12	continuous_4s	1.047	gabor45
200.511	133.674	breakOnset	011	1	12	continuous_4s	1.047	gabor45
214.494	142.996	stimOnset	011	1	13	continuous_8s	0.524	gabor135
221.044	147.362	fixCatch	011	1	13	continuous_8s	0.524	gabor135
222.493	148.329	stimOffset	011	1	13	continuous_8s	0.524	gabor135
222.510	148.340	breakOnset	011	1	13	continuous_8s	0.524	gabor135
236.993	157.995	stimOnset	011	1	14	flashed_4s	1.309	gabor45
237.026	158.018	stimOffset	011	1	14	flashed_4s	1.309	gabor45
237.243	158.162	stimOnset	011	1	14	flashed_4s	1.309	gabor45
237.276	158.184	stimOffset	011	1	14	flashed_4s	1.309	gabor45
237.493	158.329	stimOnset	011	1	14	flashed_4s	1.309	gabor45
237.526	158.351	stimOffset	011	1	14	flashed_4s	1.309	gabor45
237.743	158.495	stimOnset	011	1	14	flashed_4s	1.309	gabor45
237.776	158.518	stimOffset	011	1	14	flashed_4s	1.309	gabor45
237.793	158.529	fixCatch	011	1	14	flashed_4s	1.309	gabor45
237.993	158.662	stimOnset	011	1	14	flashed_4s	1.309	gabor45
238.026	158.684	stimOffset	011	1	14	flashed_4s	1.309	gabor45
238.243	158.829	stimOnset	011	1	14	flashed_4s	1.309	gabor45
238.276	158.851	stimOffset	011	1	14	flashed_4s	1.309	gabor45
238.493	158.995	stimOnset	011	1	14	flashed_4s	1.309	gabor45
238.526	159.018	stimOffset	011	1	14	flashed_4s	1.309	gabor45
238.743	159.162	stimOnset	011	1	14	flashed_4s	1.309	gabor45
238.776	159.184	stimOffset	011	1	14	flashed_4s	1.309	gabor45
238.993	159.329	stimOnset	011	1	14	flashed_4s	1.309	gabor45
239.026	159.351	stimOffset	011	1	14	flashed_4s	1.309	gabor45
239.243	159.495	stimOnset	011	1	14	flashed_4s	1.309	gabor45
239.276	159.518	stimOffset	011	1	14	flashed_4s	1.309	gabor45
239.493	159.662	stimOnset	011	1	14	flashed_4s	1.309	gabor45
239.526	159.684	stimOffset	011	1	14	flashed_4s	1.309	gabor45
239.743	159.829	stimOnset	011	1	14	flashed_4s	1.309	gabor45
239.776	159.851	stimOffset	011	1	14	flashed_4s	1.309	gabor45
239.993	159.995	stimOnset	011	1	14	flashed_4s	1.309	gabor45
240.026	160.018	stimOffset	011	1	14	flashed_4s	1.309	gabor45
240.243	160.162	stimOnset	011	1	14	flashed_4s	1.309	gabor45
240.276	160.184	stimOffset	011	1	14	flashed_4s	1.309	gabor45
240.493	160.329	stimOnset	011	1	14	flashed_4s	1.309	gabor45
240.526	160.351	stimOffset	011	1	14	flashed_4s	1.309	gabor45
240.743	160.495	stimOnset	011	1	14	flashed_4s	1.309	gabor45
240.776	160.518	stimOffset	011	1	14	flashed_4s	1.309	gabor45
240.993	160.662	breakOnset	011	1	14	flashed_4s	1.309	gabor45
251.993	167.995	stimOnset	011	1	15	flashed_6s	1.833	gabor135
252.026	168.017	stimOffset	011	1	15	flashed_6s	1.833	gabor135
252.243	168.162	stimOnset	011	1	15	flashed_6s	1.833	gabor135
252.276	168.184	stimOffset	011	1	15	flashed_6s	1.833	gabor135
252.493	168.328	stimOnset	011	1	15	flashed_6s	1.833	gabor135
252.526	168.351	stimOffset	011	1	15	flashed_6s	1.833	gabor135
252.743	168.495	stimOnset	011	1	15	flashed_6s	1.833	gabor135
252.776	168.517	stimOffset	011	1	15	flashed_6s	1.833	gabor135
252.993	168.662	stimOnset	011	1	15	flashed_6s	1.833	gabor135
253.026	168.684	stimOffset	011	1	15	flashed_6s	1.833	gabor135
253.243	168.828	stimOnset	011	1	15	flashed_6s	1.833	gabor135
253.276	168.851	stimOffset	011	1	15	flashed_6s	1.833	gabor135
253.493	168.995	stimOnset	011	1	15	flashed_6s	1.833	gabor135
253.526	169.017	stimOffset	011	1	15	flashed_6s	1.833	gabor135
253.743	169.162	stimOnset	011	1	15	flashed_6s	1.833	gabor135
253.776	169.184	stimOffset	011	1	15	flashed_6s	1.833	gabor135
253.993	169.328	stimOnset	011	1	15	flashed_6s	1.833	gabor135
254.026	169.351	stimOffset	011	1	15	flashed_6s	1.833	gabor135
254.243	169.495	stimOnset	011	1	15	flashed_6s	1.833	gabor135
254.276	169.517	stimOffset	011	1	15	flashed_6s	1.833	gabor135
254.493	169.662	stimOnset	011	1	15	flashed_6s	1.833	gabor135
254.526	169.684	stimOffset	011	1	15	flashed_6s	1.833	gabor135
254.743	169.828	stimOnset	011	1	15	flashed_6s	1.833	gabor135
254.776	169.851	stimOffset	011	1	15	flashed_6s	1.833	gabor135
254.993	169.995	stimOnset	011	1	15	flashed_6s	1.833	gabor135
255.026	170.017	stimOffset	011	1	15	flashed_6s	1.833	gabor135
255.243	170.162	stimOnset	011	1	15	flashed_6s	1.833	gabor135
255.276	170.184	stimOffset	011	1	15	flashed_6s	1.833	gabor135
255.493	170.328	stimOnset	011	1	15	flashed_6s	1.833	gabor135
255.526	170.351	stimOffset	011	1	15	flashed_6s	1.833	gabor135
255.743	170.495	stimOnset	011	1	15	flashed_6s	1.833	gabor135
255.776	170.517	stimOffset	011	1	15	flashed_6s	1.833	gabor135
255.993	170.662	stimOnset	011	1	15	flashed_6s	1.833	gabor135
256.026	170.684	stimOffset	011	1	15	flashed_6s	1.833	gabor135
256.243	170.828	stimOnset	011	1	15	flashed_6s	1.833	gabor135
256.259	170.839	fixCatch	011	1	15	flashed_6s	1.833	gabor135
256.262	170.841	fixCatchNextStimulus	011	1	15	flashed_6s	1.833	gabor135
256.276	170.851	stimOffset	011	1	15	flashed_6s	1.833	gabor135
256.293	170.862	fixCatch	011	1	15	flashed_6s	1.833	gabor135
256.493	170.995	stimOnset	011	1	15	flashed_6s	1.833	gabor135
256.526	171.017	stimOffset	011	1	15	flashed_6s	1.833	gabor135
256.742	171.162	stimOnset	011	1	15	flashed_6s	1.833	gabor135
256.776	171.184	stimOffset	011	1	15	flashed_6s	1.833	gabor135
256.992	171.328	stimOnset	011	1	15	flashed_6s	1.833	gabor135
257.026	171.351	stimOffset	011	1	15	flashed_6s	1.833	gabor135
257.242	171.495	stimOnset	011	1	15	flashed_6s	1.833	gabor135
257.276	171.517	stimOffset	011	1	15	flashed_6s	1.833	gabor135
257.492	171.662	stimOnset	011	1	15	flashed_6s	1.833	gabor135
257.526	171.684	stimOffset	011	1	15	flashed_6s	1.833	gabor135
257.742	171.828	stimOnset	011	1	15	flashed_6s	1.833	gabor135
257.776	171.851	stimOffset	011	1	15	flashed_6s	1.833	gabor135
257.992	171.995	breakOnset	011	1	15	flashed_6s	1.833	gabor135
266.992	177.995	stimOnset	011	1	16	flashed_8s	3.927	gabor135
267.026	178.017	stimOffset	011	1	16	flashed_8s	3.927	gabor135
267.259	178.173	stimOnset	011	1	16	flashed_8s	3.927	gabor135
267.292	178.195	stimOffset	011	1	16	flashed_8s	3.927	gabor135
267.526	178.350	stimOnset	011	1	16	flashed_8s	3.927	gabor135
267.559	178.373	stimOffset	011	1	16	flashed_8s	3.927	gabor135
267.792	178.528	stimOnset	011	1	16	flashed_8s	3.927	gabor135
267.826	178.550	stimOffset	011	1	16	flashed_8s	3.927	gabor135
268.059	178.706	stimOnset	011	1	16	flashed_8s	3.927	gabor135
268.092	178.728	stimOffset	011	1	16	flashed_8s	3.927	gabor135
268.325	178.884	stimOnset	011	1	16	flashed_8s	3.927	gabor135
268.359	178.906	stimOffset	011	1	16	flashed_8s	3.927	gabor135
268.592	179.061	stimOnset	011	1	16	flashed_8s	3.927	gabor135
268.625	179.084	stimOffset	011	1	16	flashed_8s	3.927	gabor135
268.859	179.239	stimOnset	011	1	16	flashed_8s	3.927	gabor135
268.892	179.261	stimOffset	011	1	16	flashed_8s	3.927	gabor135
269.125	179.417	stimOnset	011	1	16	flashed_8s	3.927	gabor135
269.159	179.439	stimOffset	011	1	16	flashed_8s	3.927	gabor135
269.392	179.595	stimOnset	011	1	16	flashed_8s	3.927	gabor135
269.425	179.617	stimOffset	011	1	16	flashed_8s	3.927	gabor135
269.659	179.773	stimOnset	011	1	16	flashed_8s	3.927	gabor135
269.692	179.795	stimOffset	011	1	16	flashed_8s	3.927	gabor135
269.925	179.950	stimOnset	011	1	16	flashed_8s	3.927	gabor135
269.959	179.973	stimOffset	011	1	16	flashed_8s	3.927	gabor135
270.192	180.128	stimOnset	011	1	16	flashed_8s	3.927	gabor135
270.225	180.150	stimOffset	011	1	16	flashed_8s	3.927	gabor135
270.459	180.306	stimOnset	011	1	16	flashed_8s	3.927	gabor135
270.492	180.328	stimOffset	011	1	16	flashed_8s	3.927	gabor135
270.725	180.484	stimOnset	011	1	16	flashed_8s	3.927	gabor135
270.759	180.506	stimOffset	011	1	16	flashed_8s	3.927	gabor135
270.992	180.661	stimOnset	011	1	16	flashed_8s	3.927	gabor135
271.025	180.684	stimOffset	011	1	16	flashed_8s	3.927	gabor135
271.259	180.839	stimOnset	011	1	16	flashed_8s	3.927	gabor135
271.292	180.861	stimOffset	011	1	16	flashed_8s	3.927	gabor135
271.525	181.017	stimOnset	011	1	16	flashed_8s	3.927	gabor135
271.559	181.039	stimOffset	011	1	16	flashed_8s	3.927	gabor135
271.792	181.195	stimOnset	011	1	16	flashed_8s	3.927	gabor135
271.825	181.217	stimOffset	011	1	16	flashed_8s	3.927	gabor135
272.059	181.372	stimOnset	011	1	16	flashed_8s	3.927	gabor135
272.092	181.395	stimOffset	011	1	16	flashed_8s	3.927	gabor135
272.309	181.539	fixCatch	011	1	16	flashed_8s	3.927	gabor135
272.310	181.540	fixCatchNextStimulus	011	1	16	flashed_8s	3.927	gabor135
272.325	181.550	stimOnset	011	1	16	flashed_8s	3.927	gabor135
272.342	181.561	fixCatch	011	1	16	flashed_8s	3.927	gabor135
272.343	181.562	fixCatchNextStimulus	011	1	16	flashed_8s	3.927	gabor135
272.359	181.572	stimOffset	011	1	16	flashed_8s	3.927	gabor135
272.375	181.584	fixCatch	011	1	16	flashed_8s	3.927	gabor135
272.592	181.728	stimOnset	011	1	16	flashed_8s	3.927	gabor135
272.625	181.750	stimOffset	011	1	16	flashed_8s	3.927	gabor135
272.859	181.906	stimOnset	011	1	16	flashed_8s	3.927	gabor135
272.892	181.928	stimOffset	011	1	16	flashed_8s	3.927	gabor135
273.025	182.017	fixCatch	011	1	16	flashed_8s	3.927	gabor135
273.027	182.018	fixCatchNextStimulus	011	1	16	flashed_8s	3.927	gabor135
273.125	182.084	stimOnset	011	1	16	flashed_8s	3.927	gabor135
273.159	182.106	stimOffset	011	1	16	flashed_8s	3.927	gabor135
273.392	182.261	stimOnset	011	1	16	flashed_8s	3.927	gabor135
273.425	182.284	stimOffset	011	1	16	flashed_8s	3.927	gabor135
273.659	182.439	stimOnset	011	1	16	flashed_8s	3.927	gabor135
273.692	182.461	stimOffset	011	1	16	flashed_8s	3.927	gabor135
273.925	182.617	stimOnset	011	1	16	flashed_8s	3.927	gabor135
273.959	182.639	stimOffset	011	1	16	flashed_8s	3.927	gabor135
274.192	182.795	stimOnset	011	1	16	flashed_8s	3.927	gabor135
274.225	182.817	stimOffset	011	1	16	flashed_8s	3.927	gabor135
274.459	182.972	stimOnset	011	1	16	flashed_8s	3.927	gabor135
274.492	182.995	stimOffset	011	1	16	flashed_8s	3.927	gabor135
274.725	183.150	stimOnset	011	1	16	flashed_8s	3.927	gabor135
