onset	onsetTR	message	subject	run	block	attention	condition	phase	stimulus	4.500	3.000	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
4.750	3.167	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
5.000	3.333	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
5.250	3.500	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
5.500	3.667	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
5.750	3.833	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
6.000	4.000	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
6.250	4.167	maskCatch	003	1	1	attentionOnStimulus	2	5.236	2
6.500	4.333	stimCatch	003	1	1	attentionOnStimulus	2	5.236	2
6.750	4.500	maskCatch	003	1	1	attentionOnStimulus	2	5.236	2
7.000	4.666	stimCatch	003	1	1	attentionOnStimulus	2	5.236	2
7.250	4.833	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
7.500	5.000	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
7.750	5.166	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
8.000	5.333	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
8.250	5.500	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
8.500	5.666	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
8.750	5.833	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
9.000	6.000	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
9.250	6.166	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
9.500	6.333	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
9.750	6.500	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
10.000	6.666	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
10.250	6.833	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
10.500	7.000	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
10.750	7.166	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
11.000	7.333	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
11.250	7.500	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
11.500	7.666	stimOnset	003	1	1	attentionOnStimulus	2	5.236	2
11.750	7.833	maskOnset	003	1	1	attentionOnStimulus	2	5.236	2
