onset	onsetTR	message	subject	run	block	attention	condition	phase	stimulus	4.500	3.000	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
4.583	3.055	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
4.667	3.111	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
4.750	3.167	maskCatch	003	4	1	attentionOnFixation	6	1.571	2
4.833	3.222	stimCatch	003	4	1	attentionOnFixation	6	1.571	2
4.917	3.278	maskCatch	003	4	1	attentionOnFixation	6	1.571	2
5.000	3.333	stimCatch	003	4	1	attentionOnFixation	6	1.571	2
5.083	3.389	maskCatch	003	4	1	attentionOnFixation	6	1.571	2
5.167	3.444	stimCatch	003	4	1	attentionOnFixation	6	1.571	2
5.250	3.500	maskCatch	003	4	1	attentionOnFixation	6	1.571	2
5.333	3.555	stimCatch	003	4	1	attentionOnFixation	6	1.571	2
5.417	3.611	maskCatch	003	4	1	attentionOnFixation	6	1.571	2
5.500	3.667	stimCatch	003	4	1	attentionOnFixation	6	1.571	2
5.583	3.722	maskCatch	003	4	1	attentionOnFixation	6	1.571	2
5.666	3.778	stimCatch	003	4	1	attentionOnFixation	6	1.571	2
5.750	3.833	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
5.833	3.889	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
5.916	3.944	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
6.000	4.000	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
6.083	4.055	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
6.166	4.111	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
6.250	4.167	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
6.333	4.222	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
6.416	4.278	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
6.500	4.333	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
6.583	4.389	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
6.666	4.444	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
6.750	4.500	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
6.833	4.555	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
6.916	4.611	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
7.000	4.667	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
7.083	4.722	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
7.166	4.778	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
7.250	4.833	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
7.333	4.889	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
7.416	4.944	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
7.500	5.000	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
7.583	5.055	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
7.666	5.111	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
7.750	5.167	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
7.833	5.222	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
7.916	5.278	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
8.000	5.333	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
8.083	5.389	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
8.166	5.444	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
8.250	5.500	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
8.333	5.555	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
8.416	5.611	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
8.500	5.666	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
8.583	5.722	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
8.666	5.778	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
8.750	5.833	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
8.833	5.889	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
8.916	5.944	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
9.000	6.000	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
9.083	6.055	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
9.166	6.111	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
9.250	6.166	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
9.333	6.222	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
9.416	6.278	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
9.500	6.333	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
9.583	6.389	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
9.666	6.444	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
9.750	6.500	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
9.833	6.555	stimOnset	003	4	1	attentionOnFixation	6	1.571	2
9.916	6.611	maskOnset	003	4	1	attentionOnFixation	6	1.571	2
