onset	onsetTR	message	subject	run	block	attention	condition	phase	stimulus	4.500	3.000	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
4.583	3.055	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
4.667	3.111	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
4.750	3.167	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
4.833	3.222	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
4.917	3.278	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
5.000	3.333	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
5.083	3.389	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
5.167	3.444	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
5.250	3.500	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
5.333	3.555	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
5.417	3.611	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
5.500	3.667	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
5.583	3.722	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
5.666	3.778	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
5.750	3.833	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
5.833	3.889	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
5.916	3.944	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
6.000	4.000	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
6.083	4.055	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
6.166	4.111	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
6.250	4.167	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
6.333	4.222	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
6.416	4.278	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
6.500	4.333	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
6.583	4.389	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
6.666	4.444	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
6.750	4.500	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
6.833	4.555	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
6.916	4.611	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
7.000	4.667	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
7.083	4.722	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
7.166	4.778	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
7.250	4.833	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
7.333	4.889	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
7.416	4.944	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
7.500	5.000	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
7.583	5.055	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
7.666	5.111	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
7.750	5.167	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
7.833	5.222	stimOnset	003	6	1	attentionOnFixation	6	3.142	1
7.916	5.278	maskOnset	003	6	1	attentionOnFixation	6	3.142	1
