onset	onsetTR	message	subject	run	block	attention	condition	phase	stimulus	4.500	3.000	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
5.500	3.667	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
6.500	4.333	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
7.500	5.000	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
8.500	5.666	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
9.500	6.333	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
10.500	7.000	stimCatch	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
11.500	7.666	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
12.500	8.333	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
13.500	9.000	maskCatch	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
14.500	9.666	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
15.499	10.333	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
16.499	11.000	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
17.499	11.666	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
18.383	12.255	fixCatch	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
18.499	12.333	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
19.499	13.000	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
20.499	13.666	stimOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
21.499	14.333	maskOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
22.499	14.999	breakOnset	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
22.504	15.002	buttonpress	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
22.587	15.058	buttonpress	003	3	1	attentionOnStimulus	5.000000e-01	5.760	2
32.999	21.999	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.082	22.055	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.165	22.110	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.249	22.166	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.332	22.221	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.415	22.277	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.499	22.333	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.582	22.388	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.665	22.444	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.749	22.499	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.832	22.555	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.915	22.610	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
33.999	22.666	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.082	22.721	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.165	22.777	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.249	22.833	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.332	22.888	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.415	22.944	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.499	22.999	stimOnset	003	3	2	attentionOnStimulus	6	1.571	2
34.582	23.055	maskOnset	003	3	2	attentionOnStimulus	6	1.571	2
