onset	onsetTR	message	subject	run	block	attention	condition	phase	stimulus	4.500	3.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
4.750	3.167	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
5.000	3.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
5.250	3.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
5.500	3.667	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
5.750	3.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
6.000	4.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
6.250	4.167	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
6.500	4.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
6.750	4.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
7.000	4.667	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
7.250	4.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
7.500	5.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
7.750	5.167	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
8.000	5.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
8.250	5.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
8.500	5.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
8.750	5.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
9.000	6.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
9.250	6.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
9.500	6.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
9.750	6.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
10.000	6.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
10.250	6.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
10.500	7.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
10.750	7.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
11.000	7.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
11.250	7.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
11.500	7.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
11.750	7.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
12.000	8.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
12.250	8.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
12.500	8.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
12.750	8.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
13.000	8.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
13.250	8.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
13.500	9.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
13.750	9.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
14.000	9.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
14.250	9.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
14.500	9.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
14.749	9.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
14.999	10.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
15.249	10.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
15.499	10.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
15.749	10.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
15.999	10.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
16.166	10.777	fixCatch	003	2	1	attentionOnFixation	2	2.094	2
16.168	10.779	fixCatchNextStimulus	003	2	1	attentionOnFixation	2	2.094	2
16.249	10.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
16.499	11.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
16.749	11.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
16.999	11.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
17.249	11.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
17.499	11.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
17.749	11.833	maskCatch	003	2	1	attentionOnFixation	2	2.094	2
17.999	12.000	stimCatch	003	2	1	attentionOnFixation	2	2.094	2
18.249	12.166	maskCatch	003	2	1	attentionOnFixation	2	2.094	2
18.499	12.333	stimCatch	003	2	1	attentionOnFixation	2	2.094	2
18.749	12.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
18.999	12.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
19.249	12.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
19.499	13.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
19.749	13.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
19.999	13.333	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
20.249	13.500	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
20.499	13.666	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
20.749	13.833	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
20.999	14.000	stimOnset	003	2	1	attentionOnFixation	2	2.094	2
21.249	14.166	maskOnset	003	2	1	attentionOnFixation	2	2.094	2
21.499	14.333	breakOnset	003	2	1	attentionOnFixation	2	2.094	2
